-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     9.20     4.00     1.00
  1 (profile)    14.20     4.00     2.00
  1 (profile)    20.20     4.00     4.25
  0 (direct)     28.45     4.00     7.00
  2 (control)    39.45     4.00     3.50
  0 (direct)     46.95     4.00     4.50
  2 (control)    55.45     4.00     1.50
  1 (profile)    60.95     4.00     6.25
  0 (direct)     71.20     4.00     3.75
  2 (control)    78.95     4.00     1.25
  2 (control)    84.20     4.00     2.25
  2 (control)    90.45     4.00     6.50
  0 (direct)    100.95     4.00     5.50
  1 (profile)   110.45     4.00     6.50
  0 (direct)    120.95     4.00     5.00
  1 (profile)   129.95     4.00     6.25
  0 (direct)    140.20     4.00     3.50
  2 (control)   147.70     4.00     3.00
  1 (profile)   154.70     4.00     3.25
  0 (direct)    161.95     4.00     1.75
  2 (control)   167.70     4.00     5.00
  2 (control)   176.70     4.00     4.25
  2 (control)   184.95     4.00     7.00
  0 (direct)    195.95     4.00     6.00
  0 (direct)    205.95     4.00     5.25
  0 (direct)    215.20     4.00     3.75
  1 (profile)   222.95     4.00     1.75
  0 (direct)    228.70     4.00     6.75
  2 (control)   239.45     4.00     1.00
  1 (profile)   244.45     4.00     2.50
  2 (control)   250.95     4.00     2.75
  0 (direct)    257.70     4.00     5.75
  2 (control)   267.45     4.00     1.25
  1 (profile)   272.70     4.00     4.50
  1 (profile)   281.20     4.00     4.75
  2 (control)   289.95     4.00     1.50
  1 (profile)   295.45     4.00     5.25
  2 (control)   304.70     4.00     6.75
  0 (direct)    315.45     4.00     2.75
  1 (profile)   322.20     4.00     2.25
  0 (direct)    328.45     4.00     3.00
  0 (direct)    335.45     4.00     5.50
  2 (control)   344.95     4.00     2.50
  1 (profile)   351.45     4.00     5.75
  1 (profile)   361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     9.20     4.00     3.25
  2 (control)    16.45     4.00     2.25
  1 (profile)    22.70     4.00     5.50
  0 (direct)     32.20     4.00     2.25
  2 (control)    38.45     4.00     1.00
  0 (direct)     43.45     4.00     2.75
  2 (control)    50.20     4.00     6.50
  1 (profile)    60.70     4.00     5.00
  1 (profile)    69.70     4.00     4.50
  0 (direct)     78.20     4.00     7.00
  1 (profile)    89.20     4.00     7.00
  1 (profile)   100.20     4.00     1.25
  1 (profile)   105.45     4.00     6.50
  2 (control)   115.95     4.00     6.00
  0 (direct)    125.95     4.00     6.75
  2 (control)   136.70     4.00     6.25
  2 (control)   146.95     4.00     5.00
  1 (profile)   155.95     4.00     1.50
  0 (direct)    161.45     4.00     1.75
  1 (profile)   167.20     4.00     1.75
  2 (control)   172.95     4.00     5.25
  2 (control)   182.20     4.00     4.50
  1 (profile)   190.70     4.00     4.25
  0 (direct)    198.95     4.00     2.75
  0 (direct)    205.70     4.00     5.75
  1 (profile)   215.45     4.00     6.75
  2 (control)   226.20     4.00     5.75
  0 (direct)    235.95     4.00     3.75
  1 (profile)   243.70     4.00     3.50
  0 (direct)    251.20     4.00     2.00
  2 (control)   257.20     4.00     2.50
  0 (direct)    263.70     4.00     3.00
  2 (control)   270.70     4.00     3.75
  0 (direct)    278.45     4.00     3.50
  1 (profile)   285.95     4.00     2.50
  1 (profile)   292.45     4.00     4.25
  2 (control)   300.70     4.00     3.00
  2 (control)   307.70     4.00     6.25
  0 (direct)    317.95     4.00     4.75
  2 (control)   326.70     4.00     1.50
  2 (control)   332.20     4.00     5.25
  0 (direct)    341.45     4.00     1.25
  1 (profile)   346.70     4.00     5.50
  0 (direct)    356.20     4.00     1.00
  0 (direct)    361.20     4.00     0.00

