-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     9.20     4.00     2.25
  1 (profile)    15.45     4.00     3.75
  0 (direct)     23.20     4.00     1.00
  2 (control)    28.20     4.00     1.75
  2 (control)    33.95     4.00     1.25
  1 (profile)    39.20     4.00     2.75
  2 (control)    45.95     4.00     6.50
  1 (profile)    56.45     4.00     5.00
  1 (profile)    65.45     4.00     5.75
  0 (direct)     75.20     4.00     4.25
  0 (direct)     83.45     4.00     6.25
  2 (control)    93.70     4.00     1.50
  2 (control)    99.20     4.00     6.75
  2 (control)   109.95     4.00     5.00
  0 (direct)    118.95     4.00     1.50
  0 (direct)    124.45     4.00     3.50
  2 (control)   131.95     4.00     2.75
  2 (control)   138.70     4.00     3.00
  0 (direct)    145.70     4.00     4.50
  1 (profile)   154.20     4.00     4.25
  2 (control)   162.45     4.00     6.00
  0 (direct)    172.45     4.00     1.25
  1 (profile)   177.70     4.00     2.50
  2 (control)   184.20     4.00     4.75
  0 (direct)    192.95     4.00     1.00
  2 (control)   197.95     4.00     5.50
  2 (control)   207.45     4.00     6.75
  1 (profile)   218.20     4.00     2.50
  0 (direct)    224.70     4.00     3.00
  0 (direct)    231.70     4.00     5.75
  1 (profile)   241.45     4.00     6.25
  0 (direct)    251.70     4.00     5.50
  2 (control)   261.20     4.00     1.75
  1 (profile)   266.95     4.00     2.00
  0 (direct)    272.95     4.00     5.25
  1 (profile)   282.20     4.00     7.00
  1 (profile)   293.20     4.00     3.75
  1 (profile)   300.95     4.00     4.50
  0 (direct)    309.45     4.00     3.50
  0 (direct)    316.95     4.00     2.25
  1 (profile)   323.20     4.00     6.50
  2 (control)   333.70     4.00     7.00
  1 (profile)   344.70     4.00     3.25
  0 (direct)    351.95     4.00     5.25
  1 (profile)   361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     9.20     4.00     1.50
  1 (profile)    14.70     4.00     1.25
  1 (profile)    19.95     4.00     5.75
  2 (control)    29.70     4.00     3.25
  1 (profile)    36.95     4.00     6.00
  1 (profile)    46.95     4.00     2.50
  1 (profile)    53.45     4.00     5.50
  0 (direct)     62.95     4.00     5.75
  0 (direct)     72.70     4.00     5.00
  2 (control)    81.70     4.00     6.75
  0 (direct)     92.45     4.00     7.00
  2 (control)   103.45     4.00     1.75
  2 (control)   109.20     4.00     4.50
  0 (direct)    117.70     4.00     1.00
  0 (direct)    122.70     4.00     4.25
  1 (profile)   130.95     4.00     5.50
  0 (direct)    140.45     4.00     5.00
  1 (profile)   149.45     4.00     4.50
  1 (profile)   157.95     4.00     3.50
  2 (control)   165.45     4.00     6.50
  0 (direct)    175.95     4.00     3.50
  0 (direct)    183.45     4.00     3.75
  1 (profile)   191.20     4.00     3.00
  2 (control)   198.20     4.00     1.75
  1 (profile)   203.95     4.00     5.25
  0 (direct)    213.20     4.00     2.25
  2 (control)   219.45     4.00     6.75
  0 (direct)    230.20     4.00     2.00
  0 (direct)    236.20     4.00     1.00
  0 (direct)    241.20     4.00     1.25
  1 (profile)   246.45     4.00     5.25
  1 (profile)   255.70     4.00     7.00
  2 (control)   266.70     4.00     6.50
  0 (direct)    277.20     4.00     3.00
  0 (direct)    284.20     4.00     6.25
  2 (control)   294.45     4.00     4.25
  2 (control)   302.70     4.00     3.75
  1 (profile)   310.45     4.00     1.50
  2 (control)   315.95     4.00     2.25
  2 (control)   322.20     4.00     6.25
  2 (control)   332.45     4.00     2.50
  1 (profile)   338.95     4.00     2.75
  1 (profile)   345.70     4.00     4.75
  0 (direct)    354.45     4.00     2.75
  2 (control)   361.20     4.00     0.00

