-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     9.20     4.00     3.75
  1 (profile)    16.95     4.00     5.75
  2 (control)    26.70     4.00     1.00
  2 (control)    31.70     4.00     3.50
  0 (direct)     39.20     4.00     5.50
  1 (profile)    48.70     4.00     1.25
  2 (control)    53.95     4.00     2.50
  1 (profile)    60.45     4.00     3.50
  1 (profile)    67.95     4.00     3.00
  0 (direct)     74.95     4.00     3.25
  0 (direct)     82.20     4.00     4.75
  2 (control)    90.95     4.00     7.00
  2 (control)   101.95     4.00     6.25
  0 (direct)    112.20     4.00     4.50
  1 (profile)   120.70     4.00     3.75
  2 (control)   128.45     4.00     4.25
  0 (direct)    136.70     4.00     5.25
  1 (profile)   145.95     4.00     4.25
  1 (profile)   154.20     4.00     1.50
  0 (direct)    159.70     4.00     2.75
  0 (direct)    166.45     4.00     2.25
  2 (control)   172.70     4.00     6.75
  0 (direct)    183.45     4.00     1.25
  0 (direct)    188.70     4.00     3.00
  1 (profile)   195.70     4.00     7.00
  1 (profile)   206.70     4.00     6.00
  1 (profile)   216.70     4.00     6.75
  0 (direct)    227.45     4.00     2.00
  0 (direct)    233.45     4.00     5.75
  2 (control)   243.20     4.00     4.50
  1 (profile)   251.70     4.00     2.75
  1 (profile)   258.45     4.00     5.25
  2 (control)   267.70     4.00     6.50
  2 (control)   278.20     4.00     5.50
  0 (direct)    287.70     4.00     5.00
  0 (direct)    296.70     4.00     1.75
  2 (control)   302.45     4.00     2.25
  1 (profile)   308.70     4.00     1.00
  2 (control)   313.70     4.00     5.00
  2 (control)   322.70     4.00     1.75
  0 (direct)    328.45     4.00     2.50
  0 (direct)    334.95     4.00     6.50
  2 (control)   345.45     4.00     6.25
  1 (profile)   355.70     4.00     1.50
  1 (profile)   361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     9.20     4.00     3.50
  0 (direct)     16.70     4.00     1.25
  2 (control)    21.95     4.00     5.00
  1 (profile)    30.95     4.00     3.00
  1 (profile)    37.95     4.00     1.50
  1 (profile)    43.45     4.00     6.75
  2 (control)    54.20     4.00     5.75
  2 (control)    63.95     4.00     6.25
  1 (profile)    74.20     4.00     2.75
  2 (control)    80.95     4.00     5.50
  1 (profile)    90.45     4.00     2.00
  1 (profile)    96.45     4.00     2.50
  2 (control)   102.95     4.00     4.25
  0 (direct)    111.20     4.00     1.00
  1 (profile)   116.20     4.00     3.75
  0 (direct)    123.95     4.00     5.75
  1 (profile)   133.70     4.00     7.00
  0 (direct)    144.70     4.00     1.50
  2 (control)   150.20     4.00     5.00
  2 (control)   159.20     4.00     5.25
  0 (direct)    168.45     4.00     5.25
  0 (direct)    177.70     4.00     6.00
  0 (direct)    187.70     4.00     5.50
  1 (profile)   197.20     4.00     3.25
  0 (direct)    204.45     4.00     1.00
  2 (control)   209.45     4.00     3.50
  0 (direct)    216.95     4.00     6.75
  1 (profile)   227.70     4.00     1.75
  2 (control)   233.45     4.00     6.25
  0 (direct)    243.70     4.00     6.50
  0 (direct)    254.20     4.00     3.75
  2 (control)   261.95     4.00     2.25
  1 (profile)   268.20     4.00     4.25
  2 (control)   276.45     4.00     1.75
  1 (profile)   282.20     4.00     2.75
  1 (profile)   288.95     4.00     3.00
  2 (control)   295.95     4.00     2.50
  0 (direct)    302.45     4.00     6.50
  0 (direct)    312.95     4.00     1.25
  0 (direct)    318.20     4.00     2.25
  1 (profile)   324.45     4.00     4.50
  1 (profile)   332.95     4.00     4.50
  2 (control)   341.45     4.00     4.75
  0 (direct)    350.20     4.00     7.00
  2 (control)   361.20     4.00     0.00

