-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     9.20     4.00     2.25
  1 (profile)    15.45     4.00     1.00
  1 (profile)    20.45     4.00     3.25
  0 (direct)     27.70     4.00     1.25
  0 (direct)     32.95     4.00     6.00
  0 (direct)     42.95     4.00     4.25
  1 (profile)    51.20     4.00     1.75
  2 (control)    56.95     4.00     1.00
  0 (direct)     61.95     4.00     1.50
  0 (direct)     67.45     4.00     2.50
  2 (control)    73.95     4.00     5.50
  2 (control)    83.45     4.00     3.00
  0 (direct)     90.45     4.00     4.50
  1 (profile)    98.95     4.00     5.00
  2 (control)   107.95     4.00     1.75
  0 (direct)    113.70     4.00     4.75
  2 (control)   122.45     4.00     2.75
  2 (control)   129.20     4.00     5.50
  2 (control)   138.70     4.00     2.25
  1 (profile)   144.95     4.00     5.75
  1 (profile)   154.70     4.00     4.25
  2 (control)   162.95     4.00     3.00
  1 (profile)   169.95     4.00     5.75
  1 (profile)   179.70     4.00     6.50
  0 (direct)    190.20     4.00     5.25
  0 (direct)    199.45     4.00     6.25
  1 (profile)   209.70     4.00     3.75
  1 (profile)   217.45     4.00     6.25
  2 (control)   227.70     4.00     2.75
  2 (control)   234.45     4.00     1.50
  2 (control)   239.95     4.00     6.50
  1 (profile)   250.45     4.00     7.00
  0 (direct)    261.45     4.00     1.25
  2 (control)   266.70     4.00     5.25
  0 (direct)    275.95     4.00     2.00
  0 (direct)    281.95     4.00     2.50
  0 (direct)    288.45     4.00     7.00
  1 (profile)   299.45     4.00     6.75
  2 (control)   310.20     4.00     3.50
  1 (profile)   317.70     4.00     6.75
  0 (direct)    328.45     4.00     4.50
  2 (control)   336.95     4.00     3.50
  1 (profile)   344.45     4.00     5.00
  1 (profile)   353.45     4.00     3.75
  0 (direct)    361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     4.25
  0 (direct)     17.45     4.00     5.75
  2 (control)    27.20     4.00     3.00
  2 (control)    34.20     4.00     1.00
  0 (direct)     39.20     4.00     1.50
  0 (direct)     44.70     4.00     5.25
  0 (direct)     53.95     4.00     5.50
  2 (control)    63.45     4.00     2.00
  1 (profile)    69.45     4.00     7.00
  2 (control)    80.45     4.00     1.25
  0 (direct)     85.70     4.00     3.25
  0 (direct)     92.95     4.00     3.00
  2 (control)    99.95     4.00     4.50
  0 (direct)    108.45     4.00     2.50
  1 (profile)   114.95     4.00     5.25
  1 (profile)   124.20     4.00     1.25
  2 (control)   129.45     4.00     6.75
  0 (direct)    140.20     4.00     6.50
  2 (control)   150.70     4.00     2.75
  2 (control)   157.45     4.00     1.75
  2 (control)   163.20     4.00     7.00
  0 (direct)    174.20     4.00     6.00
  0 (direct)    184.20     4.00     4.25
  1 (profile)   192.45     4.00     5.75
  1 (profile)   202.20     4.00     3.75
  1 (profile)   209.95     4.00     4.75
  2 (control)   218.70     4.00     6.25
  2 (control)   228.95     4.00     5.50
  2 (control)   238.45     4.00     5.00
  1 (profile)   247.45     4.00     1.75
  0 (direct)    253.20     4.00     2.75
  1 (profile)   259.95     4.00     1.00
  1 (profile)   264.95     4.00     2.25
  1 (profile)   271.20     4.00     6.75
  0 (direct)    281.95     4.00     6.25
  1 (profile)   292.20     4.00     3.50
  1 (profile)   299.70     4.00     5.00
  1 (profile)   308.70     4.00     6.50
  2 (control)   319.20     4.00     3.75
  2 (control)   326.95     4.00     3.50
  1 (profile)   334.45     4.00     1.50
  1 (profile)   339.95     4.00     4.50
  2 (control)   348.45     4.00     2.50
  0 (direct)    354.95     4.00     2.25
  0 (direct)    361.20     4.00     0.00

