-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     9.20     4.00     5.00
  0 (direct)     18.20     4.00     2.25
  1 (profile)    24.45     4.00     1.75
  1 (profile)    30.20     4.00     6.50
  2 (control)    40.70     4.00     5.25
  2 (control)    49.95     4.00     1.00
  0 (direct)     54.95     4.00     2.75
  1 (profile)    61.70     4.00     3.50
  1 (profile)    69.20     4.00     5.75
  0 (direct)     78.95     4.00     2.25
  0 (direct)     85.20     4.00     2.50
  0 (direct)     91.70     4.00     6.50
  1 (profile)   102.20     4.00     1.75
  2 (control)   107.95     4.00     6.25
  0 (direct)    118.20     4.00     7.00
  2 (control)   129.20     4.00     6.25
  1 (profile)   139.45     4.00     4.25
  1 (profile)   147.70     4.00     3.00
  2 (control)   154.70     4.00     7.00
  2 (control)   165.70     4.00     3.00
  1 (profile)   172.70     4.00     2.75
  2 (control)   179.45     4.00     3.50
  0 (direct)    186.95     4.00     1.00
  0 (direct)    191.95     4.00     4.50
  0 (direct)    200.45     4.00     4.50
  1 (profile)   208.95     4.00     2.00
  2 (control)   214.95     4.00     1.50
  1 (profile)   220.45     4.00     3.75
  2 (control)   228.20     4.00     5.25
  0 (direct)    237.45     4.00     5.50
  1 (profile)   246.95     4.00     6.75
  0 (direct)    257.70     4.00     5.00
  0 (direct)    266.70     4.00     6.00
  0 (direct)    276.70     4.00     1.25
  1 (profile)   281.95     4.00     1.50
  0 (direct)    287.45     4.00     4.25
  2 (control)   295.70     4.00     2.50
  2 (control)   302.20     4.00     3.25
  1 (profile)   309.45     4.00     1.25
  2 (control)   314.70     4.00     3.75
  1 (profile)   322.45     4.00     5.50
  2 (control)   331.95     4.00     5.75
  0 (direct)    341.70     4.00     4.75
  1 (profile)   350.45     4.00     6.75
  2 (control)   361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     9.20     4.00     3.75
  0 (direct)     16.95     4.00     2.50
  2 (control)    23.45     4.00     1.50
  0 (direct)     28.95     4.00     2.75
  2 (control)    35.70     4.00     4.25
  1 (profile)    43.95     4.00     5.50
  2 (control)    53.45     4.00     6.50
  1 (profile)    63.95     4.00     2.25
  1 (profile)    70.20     4.00     7.00
  1 (profile)    81.20     4.00     6.75
  0 (direct)     91.95     4.00     3.50
  0 (direct)     99.45     4.00     2.50
  1 (profile)   105.95     4.00     5.25
  0 (direct)    115.20     4.00     6.00
  0 (direct)    125.20     4.00     3.50
  0 (direct)    132.70     4.00     3.75
  2 (control)   140.45     4.00     4.50
  2 (control)   148.95     4.00     1.25
  1 (profile)   154.20     4.00     5.00
  0 (direct)    163.20     4.00     5.75
  2 (control)   172.95     4.00     3.00
  1 (profile)   179.95     4.00     2.25
  0 (direct)    186.20     4.00     6.25
  1 (profile)   196.45     4.00     6.50
  1 (profile)   206.95     4.00     1.00
  1 (profile)   211.95     4.00     1.75
  2 (control)   217.70     4.00     4.50
  1 (profile)   226.20     4.00     2.00
  1 (profile)   232.20     4.00     2.75
  2 (control)   238.95     4.00     1.25
  0 (direct)    244.20     4.00     5.25
  2 (control)   253.45     4.00     4.25
  1 (profile)   261.70     4.00     5.00
  0 (direct)    270.70     4.00     6.25
  2 (control)   280.95     4.00     5.75
  1 (profile)   290.70     4.00     3.25
  2 (control)   297.95     4.00     1.50
  2 (control)   303.45     4.00     5.50
  0 (direct)    312.95     4.00     7.00
  0 (direct)    323.95     4.00     1.00
  2 (control)   328.95     4.00     1.75
  0 (direct)    334.70     4.00     3.00
  0 (direct)    341.70     4.00     6.75
  2 (control)   352.45     4.00     4.75
  1 (profile)   361.20     4.00     0.00

