-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     9.20     4.00     2.50
  1 (profile)    15.70     4.00     4.50
  0 (direct)     24.20     4.00     1.25
  2 (control)    29.45     4.00     1.00
  1 (profile)    34.45     4.00     4.25
  2 (control)    42.70     4.00     5.25
  1 (profile)    51.95     4.00     1.25
  1 (profile)    57.20     4.00     1.75
  2 (control)    62.95     4.00     6.25
  0 (direct)     73.20     4.00     2.75
  2 (control)    79.95     4.00     7.00
  0 (direct)     90.95     4.00     5.50
  0 (direct)    100.45     4.00     5.00
  1 (profile)   109.45     4.00     1.00
  1 (profile)   114.45     4.00     3.50
  1 (profile)   121.95     4.00     6.75
  2 (control)   132.70     4.00     5.25
  2 (control)   141.95     4.00     1.50
  0 (direct)    147.45     4.00     3.00
  1 (profile)   154.45     4.00     6.25
  0 (direct)    164.70     4.00     5.75
  2 (control)   174.45     4.00     6.50
  1 (profile)   184.95     4.00     2.50
  2 (control)   191.45     4.00     3.25
  0 (direct)    198.70     4.00     7.00
  0 (direct)    209.70     4.00     3.75
  0 (direct)    217.45     4.00     5.00
  1 (profile)   226.45     4.00     2.25
  2 (control)   232.70     4.00     5.50
  1 (profile)   242.20     4.00     4.25
  0 (direct)    250.45     4.00     3.75
  2 (control)   258.20     4.00     6.00
  2 (control)   268.20     4.00     3.50
  2 (control)   275.70     4.00     3.00
  0 (direct)    282.70     4.00     6.50
  0 (direct)    293.20     4.00     4.50
  2 (control)   301.70     4.00     2.00
  1 (profile)   307.70     4.00     1.75
  1 (profile)   313.45     4.00     5.75
  2 (control)   323.20     4.00     4.75
  0 (direct)    331.95     4.00     1.50
  1 (profile)   337.45     4.00     6.75
  0 (direct)    348.20     4.00     2.25
  1 (profile)   354.45     4.00     2.75
  0 (direct)    361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     9.20     4.00     5.00
  2 (control)    18.20     4.00     4.75
  0 (direct)     26.95     4.00     3.00
  0 (direct)     33.95     4.00     1.75
  1 (profile)    39.70     4.00     5.75
  2 (control)    49.45     4.00     5.25
  0 (direct)     58.70     4.00     1.50
  2 (control)    64.20     4.00     6.75
  2 (control)    74.95     4.00     1.25
  1 (profile)    80.20     4.00     6.25
  1 (profile)    90.45     4.00     2.75
  0 (direct)     97.20     4.00     2.00
  1 (profile)   103.20     4.00     3.75
  2 (control)   110.95     4.00     6.50
  1 (profile)   121.45     4.00     7.00
  0 (direct)    132.45     4.00     6.00
  1 (profile)   142.45     4.00     3.75
  0 (direct)    150.20     4.00     1.00
  0 (direct)    155.20     4.00     6.75
  0 (direct)    165.95     4.00     4.50
  1 (profile)   174.45     4.00     5.00
  0 (direct)    183.45     4.00     2.50
  1 (profile)   189.95     4.00     2.50
  0 (direct)    196.45     4.00     2.75
  1 (profile)   203.20     4.00     5.50
  0 (direct)    212.70     4.00     3.00
  1 (profile)   219.70     4.00     5.50
  2 (control)   229.20     4.00     1.50
  2 (control)   234.70     4.00     3.50
  2 (control)   242.20     4.00     7.00
  1 (profile)   253.20     4.00     4.25
  0 (direct)    261.45     4.00     4.50
  2 (control)   269.95     4.00     1.75
  2 (control)   275.70     4.00     6.25
  1 (profile)   285.95     4.00     2.25
  1 (profile)   292.20     4.00     5.75
  0 (direct)    301.95     4.00     1.25
  2 (control)   307.20     4.00     1.00
  2 (control)   312.20     4.00     2.25
  0 (direct)    318.45     4.00     4.25
  1 (profile)   326.70     4.00     3.25
  0 (direct)    333.95     4.00     6.50
  2 (control)   344.45     4.00     5.25
  2 (control)   353.70     4.00     3.50
  2 (control)   361.20     4.00     0.00

