-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     9.20     4.00     5.00
  0 (direct)     18.20     4.00     1.00
  2 (control)    23.20     4.00     3.50
  0 (direct)     30.70     4.00     1.50
  1 (profile)    36.20     4.00     1.25
  0 (direct)     41.45     4.00     3.75
  2 (control)    49.20     4.00     6.25
  0 (direct)     59.45     4.00     2.25
  2 (control)    65.70     4.00     7.00
  2 (control)    76.70     4.00     2.75
  1 (profile)    83.45     4.00     1.50
  0 (direct)     88.95     4.00     6.50
  2 (control)    99.45     4.00     6.00
  0 (direct)    109.45     4.00     5.25
  1 (profile)   118.70     4.00     3.25
  0 (direct)    125.95     4.00     2.50
  2 (control)   132.45     4.00     5.75
  0 (direct)    142.20     4.00     4.25
  0 (direct)    150.45     4.00     1.25
  1 (profile)   155.70     4.00     2.25
  1 (profile)   161.95     4.00     3.75
  1 (profile)   169.70     4.00     6.75
  2 (control)   180.45     4.00     1.00
  1 (profile)   185.45     4.00     4.50
  2 (control)   193.95     4.00     4.75
  2 (control)   202.70     4.00     7.00
  1 (profile)   213.70     4.00     5.25
  2 (control)   222.95     4.00     4.25
  2 (control)   231.20     4.00     2.00
  0 (direct)    237.20     4.00     3.00
  0 (direct)    244.20     4.00     5.75
  0 (direct)    253.95     4.00     1.75
  1 (profile)   259.70     4.00     4.50
  0 (direct)    268.20     4.00     3.00
  2 (control)   275.20     4.00     6.75
  1 (profile)   285.95     4.00     5.50
  1 (profile)   295.45     4.00     1.75
  0 (direct)    301.20     4.00     2.50
  1 (profile)   307.70     4.00     3.50
  2 (control)   315.20     4.00     6.50
  1 (profile)   325.70     4.00     5.50
  1 (profile)   335.20     4.00     5.00
  0 (direct)    344.20     4.00     2.75
  2 (control)   350.95     4.00     6.25
  2 (control)   361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     1.75
  2 (control)    14.95     4.00     5.75
  1 (profile)    24.70     4.00     7.00
  0 (direct)     35.70     4.00     3.00
  1 (profile)    42.70     4.00     1.50
  2 (control)    48.20     4.00     3.25
  1 (profile)    55.45     4.00     4.50
  0 (direct)     63.95     4.00     2.25
  2 (control)    70.20     4.00     6.50
  1 (profile)    80.70     4.00     1.75
  0 (direct)     86.45     4.00     2.00
  2 (control)    92.45     4.00     5.25
  1 (profile)   101.70     4.00     2.25
  1 (profile)   107.95     4.00     3.50
  1 (profile)   115.45     4.00     6.75
  2 (control)   126.20     4.00     5.75
  2 (control)   135.95     4.00     6.50
  2 (control)   146.45     4.00     4.75
  0 (direct)    155.20     4.00     5.50
  0 (direct)    164.70     4.00     3.00
  1 (profile)   171.70     4.00     4.50
  2 (control)   180.20     4.00     3.75
  1 (profile)   187.95     4.00     5.50
  0 (direct)    197.45     4.00     6.25
  2 (control)   207.70     4.00     6.75
  1 (profile)   218.45     4.00     6.00
  0 (direct)    228.45     4.00     1.00
  1 (profile)   233.45     4.00     1.25
  1 (profile)   238.70     4.00     2.75
  0 (direct)    245.45     4.00     2.50
  0 (direct)    251.95     4.00     1.50
  0 (direct)    257.45     4.00     3.50
  1 (profile)   264.95     4.00     5.00
  0 (direct)    273.95     4.00     4.25
  2 (control)   282.20     4.00     1.25
  1 (profile)   287.45     4.00     5.25
  2 (control)   296.70     4.00     7.00
  2 (control)   307.70     4.00     1.00
  2 (control)   312.70     4.00     2.50
  0 (direct)    319.20     4.00     2.75
  0 (direct)    325.95     4.00     6.25
  2 (control)   336.20     4.00     3.75
  1 (profile)   343.95     4.00     5.00
  2 (control)   352.95     4.00     4.25
  0 (direct)    361.20     4.00     0.00

