-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     9.20     4.00     1.00
  1 (profile)    14.20     4.00     4.25
  1 (profile)    22.45     4.00     1.00
  2 (control)    27.45     4.00     3.00
  2 (control)    34.45     4.00     2.75
  0 (direct)     41.20     4.00     3.50
  0 (direct)     48.70     4.00     2.50
  2 (control)    55.20     4.00     2.25
  1 (profile)    61.45     4.00     1.25
  2 (control)    66.70     4.00     6.25
  1 (profile)    76.95     4.00     1.75
  1 (profile)    82.70     4.00     5.75
  0 (direct)     92.45     4.00     2.75
  2 (control)    99.20     4.00     6.00
  1 (profile)   109.20     4.00     5.50
  0 (direct)    118.70     4.00     1.25
  0 (direct)    123.95     4.00     7.00
  1 (profile)   134.95     4.00     6.75
  1 (profile)   145.70     4.00     5.50
  1 (profile)   155.20     4.00     5.25
  2 (control)   164.45     4.00     1.75
  2 (control)   170.20     4.00     4.25
  0 (direct)    178.45     4.00     5.25
  1 (profile)   187.70     4.00     4.50
  2 (control)   196.20     4.00     5.75
  0 (direct)    205.95     4.00     5.00
  0 (direct)    214.95     4.00     7.00
  1 (profile)   225.95     4.00     3.50
  1 (profile)   233.45     4.00     2.50
  2 (control)   239.95     4.00     3.00
  1 (profile)   246.95     4.00     6.25
  0 (direct)    257.20     4.00     3.75
  0 (direct)    264.95     4.00     6.75
  0 (direct)    275.70     4.00     4.50
  1 (profile)   284.20     4.00     1.50
  2 (control)   289.70     4.00     2.25
  1 (profile)   295.95     4.00     3.25
  0 (direct)    303.20     4.00     3.75
  2 (control)   310.95     4.00     2.00
  0 (direct)    316.95     4.00     6.50
  0 (direct)    327.45     4.00     6.50
  0 (direct)    337.95     4.00     4.75
  2 (control)   346.70     4.00     1.50
  2 (control)   352.20     4.00     5.00
  2 (control)   361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     9.20     4.00     2.75
  2 (control)    15.95     4.00     5.75
  0 (direct)     25.70     4.00     5.75
  1 (profile)    35.45     4.00     4.75
  0 (direct)     44.20     4.00     2.50
  0 (direct)     50.70     4.00     3.00
  2 (control)    57.70     4.00     5.00
  1 (profile)    66.70     4.00     5.50
  0 (direct)     76.20     4.00     1.25
  0 (direct)     81.45     4.00     2.25
  0 (direct)     87.70     4.00     5.25
  2 (control)    96.95     4.00     1.50
  2 (control)   102.45     4.00     5.50
  2 (control)   111.95     4.00     1.75
  0 (direct)    117.70     4.00     6.25
  1 (profile)   127.95     4.00     2.25
  2 (control)   134.20     4.00     4.25
  2 (control)   142.45     4.00     6.75
  0 (direct)    153.20     4.00     3.25
  0 (direct)    160.45     4.00     4.50
  1 (profile)   168.95     4.00     6.00
  1 (profile)   178.95     4.00     1.00
  1 (profile)   183.95     4.00     1.00
  2 (control)   188.95     4.00     4.25
  1 (profile)   197.20     4.00     3.75
  1 (profile)   204.95     4.00     4.50
  1 (profile)   213.45     4.00     7.00
  2 (control)   224.45     4.00     7.00
  2 (control)   235.45     4.00     1.25
  0 (direct)    240.70     4.00     6.50
  2 (control)   251.20     4.00     2.75
  1 (profile)   257.95     4.00     5.00
  1 (profile)   266.95     4.00     6.50
  0 (direct)    277.45     4.00     3.75
  2 (control)   285.20     4.00     1.75
  1 (profile)   290.95     4.00     1.50
  0 (direct)    296.45     4.00     2.50
  2 (control)   302.95     4.00     3.00
  0 (direct)    309.95     4.00     6.75
  1 (profile)   320.70     4.00     5.25
  1 (profile)   329.95     4.00     3.50
  0 (direct)    337.45     4.00     2.00
  2 (control)   343.45     4.00     3.50
  2 (control)   350.95     4.00     6.25
  0 (direct)    361.20     4.00     0.00

