-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     9.20     4.00     1.75
  1 (profile)    14.95     4.00     6.00
  2 (control)    24.95     4.00     5.75
  2 (control)    34.70     4.00     1.50
  0 (direct)     40.20     4.00     5.00
  0 (direct)     49.20     4.00     3.00
  1 (profile)    56.20     4.00     1.00
  1 (profile)    61.20     4.00     6.50
  1 (profile)    71.70     4.00     1.75
  2 (control)    77.45     4.00     4.25
  1 (profile)    85.70     4.00     1.50
  1 (profile)    91.20     4.00     5.00
  1 (profile)   100.20     4.00     5.25
  0 (direct)    109.45     4.00     6.25
  2 (control)   119.70     4.00     4.75
  0 (direct)    128.45     4.00     3.75
  0 (direct)    136.20     4.00     3.50
  0 (direct)    143.70     4.00     6.50
  2 (control)   154.20     4.00     1.25
  0 (direct)    159.45     4.00     2.75
  0 (direct)    166.20     4.00     5.50
  0 (direct)    175.70     4.00     2.25
  2 (control)   181.95     4.00     6.75
  2 (control)   192.70     4.00     5.75
  1 (profile)   202.45     4.00     5.25
  2 (control)   211.70     4.00     2.50
  1 (profile)   218.20     4.00     2.25
  1 (profile)   224.45     4.00     2.50
  1 (profile)   230.95     4.00     1.25
  2 (control)   236.20     4.00     4.50
  2 (control)   244.70     4.00     2.75
  0 (direct)    251.45     4.00     1.00
  0 (direct)    256.45     4.00     4.50
  2 (control)   264.95     4.00     5.50
  1 (profile)   274.45     4.00     7.00
  0 (direct)    285.45     4.00     2.00
  0 (direct)    291.45     4.00     3.75
  2 (control)   299.20     4.00     7.00
  1 (profile)   310.20     4.00     3.50
  2 (control)   317.70     4.00     6.75
  0 (direct)    328.45     4.00     6.25
  2 (control)   338.70     4.00     4.25
  2 (control)   346.95     4.00     3.25
  0 (direct)    354.20     4.00     3.00
  1 (profile)   361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     1.50
  2 (control)    14.70     4.00     4.75
  0 (direct)     23.45     4.00     1.00
  2 (control)    28.45     4.00     2.00
  1 (profile)    34.45     4.00     7.00
  0 (direct)     45.45     4.00     2.25
  0 (direct)     51.70     4.00     5.25
  0 (direct)     60.95     4.00     3.25
  1 (profile)    68.20     4.00     6.50
  2 (control)    78.70     4.00     5.75
  0 (direct)     88.45     4.00     6.25
  2 (control)    98.70     4.00     1.75
  1 (profile)   104.45     4.00     5.50
  1 (profile)   113.95     4.00     5.50
  2 (control)   123.45     4.00     3.75
  2 (control)   131.20     4.00     2.50
  2 (control)   137.70     4.00     5.00
  1 (profile)   146.70     4.00     6.50
  2 (control)   157.20     4.00     3.50
  0 (direct)    164.70     4.00     2.75
  1 (profile)   171.45     4.00     1.50
  0 (direct)    176.95     4.00     3.75
  2 (control)   184.70     4.00     2.25
  0 (direct)    190.95     4.00     1.25
  0 (direct)    196.20     4.00     4.50
  2 (control)   204.70     4.00     5.25
  2 (control)   213.95     4.00     6.25
  1 (profile)   224.20     4.00     3.00
  1 (profile)   231.20     4.00     6.00
  0 (direct)    241.20     4.00     7.00
  2 (control)   252.20     4.00     5.75
  0 (direct)    261.95     4.00     2.75
  1 (profile)   268.70     4.00     1.00
  2 (control)   273.70     4.00     4.25
  1 (profile)   281.95     4.00     3.50
  2 (control)   289.45     4.00     1.25
  0 (direct)    294.70     4.00     4.50
  1 (profile)   303.20     4.00     2.50
  1 (profile)   309.70     4.00     1.75
  1 (profile)   315.45     4.00     5.00
  0 (direct)    324.45     4.00     6.75
  2 (control)   335.20     4.00     4.25
  0 (direct)    343.45     4.00     6.75
  1 (profile)   354.20     4.00     3.00
  1 (profile)   361.20     4.00     0.00

