-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     9.20     4.00     5.25
  1 (profile)    18.45     4.00     2.25
  2 (control)    24.70     4.00     2.50
  2 (control)    31.20     4.00     3.25
  0 (direct)     38.45     4.00     6.75
  1 (profile)    49.20     4.00     1.50
  2 (control)    54.70     4.00     6.75
  2 (control)    65.45     4.00     6.25
  2 (control)    75.70     4.00     5.00
  1 (profile)    84.70     4.00     1.75
  0 (direct)     90.45     4.00     2.50
  0 (direct)     96.95     4.00     6.50
  0 (direct)    107.45     4.00     3.75
  1 (profile)   115.20     4.00     2.75
  2 (control)   121.95     4.00     1.00
  2 (control)   126.95     4.00     7.00
  2 (control)   137.95     4.00     7.00
  0 (direct)    148.95     4.00     3.50
  0 (direct)    156.45     4.00     5.50
  2 (control)   165.95     4.00     2.00
  1 (profile)   171.95     4.00     1.50
  2 (control)   177.45     4.00     2.25
  0 (direct)    183.70     4.00     6.00
  1 (profile)   193.70     4.00     3.00
  0 (direct)    200.70     4.00     1.00
  0 (direct)    205.70     4.00     5.00
  2 (control)   214.70     4.00     5.75
  0 (direct)    224.45     4.00     5.50
  2 (control)   233.95     4.00     1.75
  2 (control)   239.70     4.00     3.75
  1 (profile)   247.45     4.00     3.00
  1 (profile)   254.45     4.00     4.50
  0 (direct)    262.95     4.00     6.50
  0 (direct)    273.45     4.00     3.50
  1 (profile)   280.95     4.00     5.25
  0 (direct)    290.20     4.00     4.25
  2 (control)   298.45     4.00     1.25
  1 (profile)   303.70     4.00     4.50
  1 (profile)   312.20     4.00     4.25
  2 (control)   320.45     4.00     6.25
  1 (profile)   330.70     4.00     4.75
  0 (direct)    339.45     4.00     5.75
  0 (direct)    349.20     4.00     2.75
  1 (profile)   355.95     4.00     1.25
  1 (profile)   361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     9.20     4.00     1.25
  2 (control)    14.45     4.00     1.00
  1 (profile)    19.45     4.00     3.75
  0 (direct)     27.20     4.00     6.25
  1 (profile)    37.45     4.00     3.75
  2 (control)    45.20     4.00     3.00
  0 (direct)     52.20     4.00     6.50
  0 (direct)     62.70     4.00     2.50
  0 (direct)     69.20     4.00     2.00
  1 (profile)    75.20     4.00     6.75
  0 (direct)     85.95     4.00     5.50
  1 (profile)    95.45     4.00     3.00
  1 (profile)   102.45     4.00     4.25
  2 (control)   110.70     4.00     6.00
  1 (profile)   120.70     4.00     6.75
  2 (control)   131.45     4.00     4.50
  0 (direct)    139.95     4.00     5.25
  1 (profile)   149.20     4.00     3.25
  1 (profile)   156.45     4.00     5.75
  1 (profile)   166.20     4.00     1.75
  2 (control)   171.95     4.00     1.50
  2 (control)   177.45     4.00     4.25
  1 (profile)   185.70     4.00     3.50
  1 (profile)   193.20     4.00     5.00
  0 (direct)    202.20     4.00     2.25
  2 (control)   208.45     4.00     6.50
  2 (control)   218.95     4.00     5.00
  1 (profile)   227.95     4.00     6.25
  2 (control)   238.20     4.00     5.50
  1 (profile)   247.70     4.00     2.50
  0 (direct)    254.20     4.00     2.25
  0 (direct)    260.45     4.00     2.75
  2 (control)   267.20     4.00     1.25
  2 (control)   272.45     4.00     4.50
  2 (control)   280.95     4.00     1.00
  0 (direct)    285.95     4.00     1.50
  0 (direct)    291.45     4.00     2.75
  0 (direct)    298.20     4.00     4.75
  2 (control)   306.95     4.00     5.75
  0 (direct)    316.70     4.00     7.00
  0 (direct)    327.70     4.00     3.50
  1 (profile)   335.20     4.00     1.75
  0 (direct)    340.95     4.00     7.00
  1 (profile)   351.95     4.00     5.25
  2 (control)   361.20     4.00     0.00

