-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     1.50
  2 (control)    14.70     4.00     1.25
  2 (control)    19.95     4.00     6.25
  1 (profile)    30.20     4.00     1.50
  1 (profile)    35.70     4.00     1.75
  2 (control)    41.45     4.00     6.75
  0 (direct)     52.20     4.00     1.00
  2 (control)    57.20     4.00     3.25
  0 (direct)     64.45     4.00     4.25
  2 (control)    72.70     4.00     1.00
  1 (profile)    77.70     4.00     1.75
  0 (direct)     83.45     4.00     6.75
  0 (direct)     94.20     4.00     2.00
  1 (profile)   100.20     4.00     5.50
  2 (control)   109.70     4.00     4.75
  2 (control)   118.45     4.00     7.00
  0 (direct)    129.45     4.00     5.25
  2 (control)   138.70     4.00     2.25
  0 (direct)    144.95     4.00     2.50
  1 (profile)   151.45     4.00     1.25
  2 (control)   156.70     4.00     7.00
  0 (direct)    167.70     4.00     5.50
  1 (profile)   177.20     4.00     6.25
  0 (direct)    187.45     4.00     4.25
  1 (profile)   195.70     4.00     2.75
  1 (profile)   202.45     4.00     6.50
  2 (control)   212.95     4.00     5.00
  0 (direct)    221.95     4.00     4.50
  2 (control)   230.45     4.00     4.50
  1 (profile)   238.95     4.00     5.00
  0 (direct)    247.95     4.00     3.75
  1 (profile)   255.70     4.00     3.00
  0 (direct)    262.70     4.00     2.25
  2 (control)   268.95     4.00     5.25
  1 (profile)   278.20     4.00     3.00
  1 (profile)   285.20     4.00     5.75
  2 (control)   294.95     4.00     2.75
  0 (direct)    301.70     4.00     3.50
  1 (profile)   309.20     4.00     3.50
  1 (profile)   316.70     4.00     6.00
  0 (direct)    326.70     4.00     6.50
  1 (profile)   337.20     4.00     3.75
  2 (control)   344.95     4.00     5.75
  0 (direct)    354.70     4.00     2.50
  2 (control)   361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     9.20     4.00     5.00
  0 (direct)     18.20     4.00     2.75
  1 (profile)    24.95     4.00     3.00
  2 (control)    31.95     4.00     1.75
  0 (direct)     37.70     4.00     3.50
  2 (control)    45.20     4.00     6.50
  1 (profile)    55.70     4.00     1.25
  0 (direct)     60.95     4.00     5.00
  0 (direct)     69.95     4.00     1.50
  2 (control)    75.45     4.00     5.25
  1 (profile)    84.70     4.00     4.50
  1 (profile)    93.20     4.00     5.75
  2 (control)   102.95     4.00     3.00
  0 (direct)    109.95     4.00     2.75
  0 (direct)    116.70     4.00     6.50
  1 (profile)   127.20     4.00     6.75
  1 (profile)   137.95     4.00     4.75
  2 (control)   146.70     4.00     2.00
  1 (profile)   152.70     4.00     1.00
  1 (profile)   157.70     4.00     1.50
  2 (control)   163.20     4.00     5.25
  2 (control)   172.45     4.00     6.25
  2 (control)   182.70     4.00     1.00
  0 (direct)    187.70     4.00     7.00
  1 (profile)   198.70     4.00     2.50
  0 (direct)    205.20     4.00     2.25
  1 (profile)   211.45     4.00     7.00
  2 (control)   222.45     4.00     6.00
  1 (profile)   232.45     4.00     1.25
  2 (control)   237.70     4.00     5.75
  0 (direct)    247.45     4.00     6.75
  2 (control)   258.20     4.00     2.50
  2 (control)   264.70     4.00     5.50
  0 (direct)    274.20     4.00     2.25
  0 (direct)    280.45     4.00     3.25
  2 (control)   287.70     4.00     1.75
  0 (direct)    293.45     4.00     3.50
  0 (direct)    300.95     4.00     5.50
  2 (control)   310.45     4.00     3.75
  1 (profile)   318.20     4.00     4.25
  1 (profile)   326.45     4.00     3.75
  1 (profile)   334.20     4.00     4.50
  2 (control)   342.70     4.00     6.25
  0 (direct)    352.95     4.00     4.25
  0 (direct)    361.20     4.00     0.00

