-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     9.20     4.00     5.00
  1 (profile)    18.20     4.00     4.25
  0 (direct)     26.45     4.00     1.00
  0 (direct)     31.45     4.00     2.75
  1 (profile)    38.20     4.00     6.00
  1 (profile)    48.20     4.00     2.50
  2 (control)    54.70     4.00     2.50
  2 (control)    61.20     4.00     5.50
  0 (direct)     70.70     4.00     4.50
  1 (profile)    79.20     4.00     6.50
  1 (profile)    89.70     4.00     7.00
  1 (profile)   100.70     4.00     1.50
  0 (direct)    106.20     4.00     2.25
  2 (control)   112.45     4.00     5.50
  2 (control)   121.95     4.00     6.75
  1 (profile)   132.70     4.00     2.00
  2 (control)   138.70     4.00     6.25
  1 (profile)   148.95     4.00     3.75
  2 (control)   156.70     4.00     5.75
  0 (direct)    166.45     4.00     1.25
  0 (direct)    171.70     4.00     2.25
  0 (direct)    177.95     4.00     5.25
  1 (profile)   187.20     4.00     6.75
  2 (control)   197.95     4.00     4.75
  0 (direct)    206.70     4.00     6.50
  2 (control)   217.20     4.00     5.00
  0 (direct)    226.20     4.00     3.00
  1 (profile)   233.20     4.00     4.25
  2 (control)   241.45     4.00     3.25
  2 (control)   248.70     4.00     1.75
  0 (direct)    254.45     4.00     1.75
  1 (profile)   260.20     4.00     1.50
  1 (profile)   265.70     4.00     3.50
  1 (profile)   273.20     4.00     4.50
  0 (direct)    281.70     4.00     5.75
  1 (profile)   291.45     4.00     3.75
  0 (direct)    299.20     4.00     6.25
  0 (direct)    309.45     4.00     5.25
  2 (control)   318.70     4.00     2.75
  2 (control)   325.45     4.00     1.00
  2 (control)   330.45     4.00     1.25
  0 (direct)    335.70     4.00     3.00
  1 (profile)   342.70     4.00     3.50
  0 (direct)    350.20     4.00     7.00
  2 (control)   361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     5.25
  2 (control)    18.45     4.00     5.50
  0 (direct)     27.95     4.00     1.00
  0 (direct)     32.95     4.00     2.75
  1 (profile)    39.70     4.00     5.75
  2 (control)    49.45     4.00     1.50
  2 (control)    54.95     4.00     2.25
  2 (control)    61.20     4.00     5.00
  1 (profile)    70.20     4.00     4.25
  2 (control)    78.45     4.00     5.75
  1 (profile)    88.20     4.00     5.00
  1 (profile)    97.20     4.00     3.00
  1 (profile)   104.20     4.00     2.50
  0 (direct)    110.70     4.00     6.25
  2 (control)   120.95     4.00     7.00
  0 (direct)    131.95     4.00     6.00
  0 (direct)    141.95     4.00     5.25
  2 (control)   151.20     4.00     3.75
  2 (control)   158.95     4.00     2.00
  1 (profile)   164.95     4.00     1.75
  0 (direct)    170.70     4.00     6.75
  1 (profile)   181.45     4.00     6.50
  1 (profile)   191.95     4.00     6.50
  1 (profile)   202.45     4.00     1.50
  0 (direct)    207.95     4.00     7.00
  0 (direct)    218.95     4.00     5.50
  2 (control)   228.45     4.00     2.75
  2 (control)   235.20     4.00     3.00
  1 (profile)   242.20     4.00     4.75
  0 (direct)    250.95     4.00     1.25
  2 (control)   256.20     4.00     6.25
  0 (direct)    266.45     4.00     3.75
  0 (direct)    274.20     4.00     4.25
  2 (control)   282.45     4.00     6.75
  0 (direct)    293.20     4.00     3.50
  0 (direct)    300.70     4.00     2.50
  1 (profile)   307.20     4.00     4.50
  1 (profile)   315.70     4.00     2.25
  2 (control)   321.95     4.00     1.75
  1 (profile)   327.70     4.00     1.00
  1 (profile)   332.70     4.00     1.25
  0 (direct)    337.95     4.00     3.50
  1 (profile)   345.45     4.00     3.25
  2 (control)   352.70     4.00     4.50
  2 (control)   361.20     4.00     0.00

