-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     9.20     4.00     2.25
  2 (control)    15.45     4.00     4.25
  0 (direct)     23.70     4.00     1.75
  0 (direct)     29.45     4.00     6.25
  1 (profile)    39.70     4.00     3.00
  1 (profile)    46.70     4.00     5.50
  0 (direct)     56.20     4.00     6.75
  0 (direct)     66.95     4.00     1.25
  1 (profile)    72.20     4.00     4.50
  2 (control)    80.70     4.00     1.00
  0 (direct)     85.70     4.00     5.25
  0 (direct)     94.95     4.00     4.25
  2 (control)   103.20     4.00     6.50
  1 (profile)   113.70     4.00     1.50
  0 (direct)    119.20     4.00     5.00
  1 (profile)   128.20     4.00     6.00
  2 (control)   138.20     4.00     5.75
  2 (control)   147.95     4.00     6.75
  1 (profile)   158.70     4.00     3.50
  2 (control)   166.20     4.00     2.75
  2 (control)   172.95     4.00     3.75
  2 (control)   180.70     4.00     4.75
  0 (direct)    189.45     4.00     7.00
  1 (profile)   200.45     4.00     1.00
  1 (profile)   205.45     4.00     5.00
  1 (profile)   214.45     4.00     2.25
  0 (direct)    220.70     4.00     5.75
  0 (direct)    230.45     4.00     2.00
  2 (control)   236.45     4.00     4.50
  1 (profile)   244.95     4.00     6.25
  1 (profile)   255.20     4.00     3.50
  0 (direct)    262.70     4.00     3.75
  1 (profile)   270.45     4.00     6.50
  1 (profile)   280.95     4.00     5.50
  0 (direct)    290.45     4.00     1.50
  2 (control)   295.95     4.00     3.25
  2 (control)   303.20     4.00     1.25
  2 (control)   308.45     4.00     2.50
  0 (direct)    314.95     4.00     7.00
  2 (control)   325.95     4.00     1.75
  2 (control)   331.70     4.00     3.00
  0 (direct)    338.70     4.00     2.50
  0 (direct)    345.20     4.00     2.75
  2 (control)   351.95     4.00     5.25
  1 (profile)   361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     9.20     4.00     1.00
  1 (profile)    14.20     4.00     1.50
  2 (control)    19.70     4.00     6.25
  1 (profile)    29.95     4.00     5.25
  2 (control)    39.20     4.00     2.25
  1 (profile)    45.45     4.00     3.00
  1 (profile)    52.45     4.00     4.50
  1 (profile)    60.95     4.00     5.75
  2 (control)    70.70     4.00     5.00
  1 (profile)    79.70     4.00     2.50
  0 (direct)     86.20     4.00     7.00
  1 (profile)    97.20     4.00     6.00
  0 (direct)    107.20     4.00     5.50
  2 (control)   116.70     4.00     3.50
  0 (direct)    124.20     4.00     1.75
  2 (control)   129.95     4.00     1.75
  1 (profile)   135.70     4.00     6.75
  1 (profile)   146.45     4.00     3.75
  0 (direct)    154.20     4.00     2.00
  2 (control)   160.20     4.00     6.75
  1 (profile)   170.95     4.00     4.50
  2 (control)   179.45     4.00     4.75
  2 (control)   188.20     4.00     2.75
  0 (direct)    194.95     4.00     2.50
  2 (control)   201.45     4.00     3.50
  1 (profile)   208.95     4.00     5.75
  0 (direct)    218.70     4.00     3.00
  1 (profile)   225.70     4.00     5.25
  0 (direct)    234.95     4.00     3.75
  2 (control)   242.70     4.00     1.25
  0 (direct)    247.95     4.00     4.25
  0 (direct)    256.20     4.00     2.25
  0 (direct)    262.45     4.00     6.50
  1 (profile)   272.95     4.00     5.50
  1 (profile)   282.45     4.00     1.00
  0 (direct)    287.45     4.00     6.25
  0 (direct)    297.70     4.00     5.00
  2 (control)   306.70     4.00     2.75
  0 (direct)    313.45     4.00     6.50
  1 (profile)   323.95     4.00     3.25
  2 (control)   331.20     4.00     1.25
  2 (control)   336.45     4.00     4.25
  2 (control)   344.70     4.00     1.50
  0 (direct)    350.20     4.00     7.00
  0 (direct)    361.20     4.00     0.00

