-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     2.25
  1 (profile)    15.45     4.00     4.25
  2 (control)    23.70     4.00     1.25
  2 (control)    28.95     4.00     1.00
  0 (direct)     33.95     4.00     5.00
  0 (direct)     42.95     4.00     1.50
  0 (direct)     48.45     4.00     6.25
  1 (profile)    58.70     4.00     5.25
  0 (direct)     67.95     4.00     7.00
  2 (control)    78.95     4.00     5.50
  0 (direct)     88.45     4.00     7.00
  0 (direct)     99.45     4.00     3.00
  1 (profile)   106.45     4.00     6.50
  2 (control)   116.95     4.00     6.50
  2 (control)   127.45     4.00     6.00
  1 (profile)   137.45     4.00     2.50
  2 (control)   143.95     4.00     3.00
  0 (direct)    150.95     4.00     4.50
  0 (direct)    159.45     4.00     1.00
  1 (profile)   164.45     4.00     5.50
  0 (direct)    173.95     4.00     6.75
  2 (control)   184.70     4.00     2.75
  1 (profile)   191.45     4.00     5.75
  2 (control)   201.20     4.00     6.25
  1 (profile)   211.45     4.00     3.50
  2 (control)   218.95     4.00     3.50
  1 (profile)   226.45     4.00     4.25
  2 (control)   234.70     4.00     1.50
  0 (direct)    240.20     4.00     1.75
  0 (direct)    245.95     4.00     6.75
  2 (control)   256.70     4.00     1.25
  2 (control)   261.95     4.00     1.75
  2 (control)   267.70     4.00     5.00
  1 (profile)   276.70     4.00     4.75
  1 (profile)   285.45     4.00     4.50
  1 (profile)   293.95     4.00     2.25
  0 (direct)    300.20     4.00     3.75
  2 (control)   307.95     4.00     2.75
  1 (profile)   314.70     4.00     3.25
  1 (profile)   321.95     4.00     5.25
  0 (direct)    331.20     4.00     5.75
  2 (control)   340.95     4.00     2.50
  0 (direct)    347.45     4.00     3.75
  1 (profile)   355.20     4.00     2.00
  1 (profile)   361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     2.00
  0 (direct)     15.20     4.00     3.50
  0 (direct)     22.70     4.00     1.50
  2 (control)    28.20     4.00     6.50
  1 (profile)    38.70     4.00     1.75
  0 (direct)     44.45     4.00     5.00
  0 (direct)     53.45     4.00     2.50
  2 (control)    59.95     4.00     5.25
  2 (control)    69.20     4.00     2.50
  2 (control)    75.70     4.00     7.00
  1 (profile)    86.70     4.00     5.50
  2 (control)    96.20     4.00     1.75
  0 (direct)    101.95     4.00     1.25
  0 (direct)    107.20     4.00     2.75
  2 (control)   113.95     4.00     6.00
  1 (profile)   123.95     4.00     4.50
  0 (direct)    132.45     4.00     5.50
  0 (direct)    141.95     4.00     6.50
  1 (profile)   152.45     4.00     4.25
  1 (profile)   160.70     4.00     1.00
  2 (control)   165.70     4.00     3.25
  0 (direct)    172.95     4.00     6.25
  0 (direct)    183.20     4.00     2.75
  1 (profile)   189.95     4.00     6.75
  0 (direct)    200.70     4.00     3.00
  1 (profile)   207.70     4.00     5.75
  1 (profile)   217.45     4.00     3.00
  1 (profile)   224.45     4.00     5.00
  2 (control)   233.45     4.00     2.25
  0 (direct)    239.70     4.00     3.50
  2 (control)   247.20     4.00     3.75
  1 (profile)   254.95     4.00     7.00
  1 (profile)   265.95     4.00     1.25
  2 (control)   271.20     4.00     2.25
  0 (direct)    277.45     4.00     4.75
  1 (profile)   286.20     4.00     6.75
  2 (control)   296.95     4.00     5.75
  2 (control)   306.70     4.00     4.25
  1 (profile)   314.95     4.00     4.50
  1 (profile)   323.45     4.00     1.00
  1 (profile)   328.45     4.00     3.75
  0 (direct)    336.20     4.00     6.25
  2 (control)   346.45     4.00     5.25
  2 (control)   355.70     4.00     1.50
  2 (control)   361.20     4.00     0.00

