-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     1.25
  1 (profile)    14.45     4.00     3.00
  1 (profile)    21.45     4.00     6.75
  1 (profile)    32.20     4.00     3.75
  0 (direct)     39.95     4.00     2.75
  2 (control)    46.70     4.00     3.00
  2 (control)    53.70     4.00     1.00
  2 (control)    58.70     4.00     6.50
  1 (profile)    69.20     4.00     2.50
  0 (direct)     75.70     4.00     4.75
  0 (direct)     84.45     4.00     2.50
  1 (profile)    90.95     4.00     5.00
  0 (direct)     99.95     4.00     5.50
  1 (profile)   109.45     4.00     5.25
  1 (profile)   118.70     4.00     4.25
  0 (direct)    126.95     4.00     2.25
  1 (profile)   133.20     4.00     1.50
  0 (direct)    138.70     4.00     2.25
  0 (direct)    144.95     4.00     5.75
  1 (profile)   154.70     4.00     1.75
  2 (control)   160.45     4.00     1.75
  2 (control)   166.20     4.00     5.50
  0 (direct)    175.70     4.00     3.75
  1 (profile)   183.45     4.00     4.50
  2 (control)   191.95     4.00     6.50
  1 (profile)   202.45     4.00     2.75
  0 (direct)    209.20     4.00     6.25
  2 (control)   219.45     4.00     5.00
  2 (control)   228.45     4.00     3.50
  2 (control)   235.95     4.00     7.00
  0 (direct)    246.95     4.00     3.25
  0 (direct)    254.20     4.00     7.00
  1 (profile)   265.20     4.00     5.75
  2 (control)   274.95     4.00     2.00
  2 (control)   280.95     4.00     6.25
  2 (control)   291.20     4.00     5.25
  1 (profile)   300.45     4.00     1.50
  1 (profile)   305.95     4.00     6.00
  2 (control)   315.95     4.00     6.75
  0 (direct)    326.70     4.00     1.25
  0 (direct)    331.95     4.00     1.00
  2 (control)   336.95     4.00     4.25
  1 (profile)   345.20     4.00     3.50
  0 (direct)    352.70     4.00     4.50
  2 (control)   361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     9.20     4.00     5.25
  0 (direct)     18.45     4.00     1.75
  1 (profile)    24.20     4.00     2.25
  0 (direct)     30.45     4.00     1.25
  1 (profile)    35.70     4.00     5.50
  0 (direct)     45.20     4.00     6.25
  0 (direct)     55.45     4.00     3.00
  2 (control)    62.45     4.00     4.25
  1 (profile)    70.70     4.00     1.25
  1 (profile)    75.95     4.00     6.00
  1 (profile)    85.95     4.00     4.75
  0 (direct)     94.70     4.00     3.00
  1 (profile)   101.70     4.00     6.75
  2 (control)   112.45     4.00     5.75
  0 (direct)    122.20     4.00     4.25
  2 (control)   130.45     4.00     6.50
  2 (control)   140.95     4.00     3.75
  0 (direct)    148.70     4.00     2.50
  1 (profile)   155.20     4.00     2.75
  0 (direct)    161.95     4.00     2.50
  2 (control)   168.45     4.00     2.75
  2 (control)   175.20     4.00     7.00
  0 (direct)    186.20     4.00     1.50
  1 (profile)   191.70     4.00     5.25
  1 (profile)   200.95     4.00     6.25
  0 (direct)    211.20     4.00     3.50
  2 (control)   218.70     4.00     1.50
  2 (control)   224.20     4.00     6.75
  2 (control)   234.95     4.00     5.00
  1 (profile)   243.95     4.00     5.00
  0 (direct)    252.95     4.00     3.50
  1 (profile)   260.45     4.00     1.00
  1 (profile)   265.45     4.00     4.50
  2 (control)   273.95     4.00     6.50
  0 (direct)    284.45     4.00     7.00
  0 (direct)    295.45     4.00     1.75
  1 (profile)   301.20     4.00     3.25
  2 (control)   308.45     4.00     1.00
  1 (profile)   313.45     4.00     2.25
  0 (direct)    319.70     4.00     5.50
  2 (control)   329.20     4.00     2.00
  2 (control)   335.20     4.00     3.75
  2 (control)   342.95     4.00     4.50
  0 (direct)    351.45     4.00     5.75
  2 (control)   361.20     4.00     0.00

