-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     1.50
  1 (profile)    14.70     4.00     2.75
  1 (profile)    21.45     4.00     5.25
  0 (direct)     30.70     4.00     5.75
  0 (direct)     40.45     4.00     1.00
  0 (direct)     45.45     4.00     1.25
  2 (control)    50.70     4.00     5.50
  1 (profile)    60.20     4.00     3.00
  2 (control)    67.20     4.00     4.50
  2 (control)    75.70     4.00     1.75
  1 (profile)    81.45     4.00     6.75
  1 (profile)    92.20     4.00     3.75
  2 (control)    99.95     4.00     4.25
  0 (direct)    108.20     4.00     6.00
  2 (control)   118.20     4.00     6.25
  1 (profile)   128.45     4.00     4.25
  2 (control)   136.70     4.00     3.00
  1 (profile)   143.70     4.00     1.25
  2 (control)   148.95     4.00     2.50
  0 (direct)    155.45     4.00     5.50
  1 (profile)   164.95     4.00     3.75
  1 (profile)   172.70     4.00     2.25
  2 (control)   178.95     4.00     4.50
  1 (profile)   187.45     4.00     6.25
  0 (direct)    197.70     4.00     3.25
  0 (direct)    204.95     4.00     5.25
  1 (profile)   214.20     4.00     6.50
  0 (direct)    224.70     4.00     6.75
  0 (direct)    235.45     4.00     7.00
  1 (profile)   246.45     4.00     3.50
  2 (control)   253.95     4.00     5.75
  2 (control)   263.70     4.00     2.50
  0 (direct)    270.20     4.00     1.50
  0 (direct)    275.70     4.00     2.75
  2 (control)   282.45     4.00     3.50
  0 (direct)    289.95     4.00     5.00
  1 (profile)   298.95     4.00     1.75
  1 (profile)   304.70     4.00     6.50
  0 (direct)    315.20     4.00     5.00
  2 (control)   324.20     4.00     2.00
  2 (control)   330.20     4.00     4.75
  0 (direct)    338.95     4.00     1.00
  2 (control)   343.95     4.00     7.00
  2 (control)   354.95     4.00     2.25
  1 (profile)   361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     9.20     4.00     1.25
  0 (direct)     14.45     4.00     1.75
  2 (control)    20.20     4.00     3.25
  1 (profile)    27.45     4.00     2.75
  0 (direct)     34.20     4.00     5.25
  0 (direct)     43.45     4.00     5.25
  2 (control)    52.70     4.00     7.00
  2 (control)    63.70     4.00     1.50
  1 (profile)    69.20     4.00     1.00
  1 (profile)    74.20     4.00     2.25
  0 (direct)     80.45     4.00     3.00
  0 (direct)     87.45     4.00     5.00
  1 (profile)    96.45     4.00     3.50
  2 (control)   103.95     4.00     7.00
  2 (control)   114.95     4.00     6.50
  0 (direct)    125.45     4.00     6.75
  0 (direct)    136.20     4.00     4.25
  1 (profile)   144.45     4.00     1.50
  2 (control)   149.95     4.00     5.50
  0 (direct)    159.45     4.00     2.25
  0 (direct)    165.70     4.00     4.50
  0 (direct)    174.20     4.00     1.25
  1 (profile)   179.45     4.00     2.50
  2 (control)   185.95     4.00     3.00
  0 (direct)    192.95     4.00     4.75
  1 (profile)   201.70     4.00     3.75
  2 (control)   209.45     4.00     4.50
  2 (control)   217.95     4.00     2.75
  1 (profile)   224.70     4.00     6.75
  1 (profile)   235.45     4.00     5.75
  0 (direct)    245.20     4.00     1.00
  0 (direct)    250.20     4.00     5.00
  0 (direct)    259.20     4.00     2.00
  2 (control)   265.20     4.00     3.50
  1 (profile)   272.70     4.00     6.00
  2 (control)   282.70     4.00     4.25
  1 (profile)   290.95     4.00     1.75
  2 (control)   296.70     4.00     6.25
  2 (control)   306.95     4.00     6.25
  1 (profile)   317.20     4.00     5.75
  1 (profile)   326.95     4.00     6.50
  0 (direct)    337.45     4.00     5.50
  1 (profile)   346.95     4.00     3.75
  2 (control)   354.70     4.00     2.50
  2 (control)   361.20     4.00     0.00

