-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     9.20     4.00     1.25
  0 (direct)     14.45     4.00     2.50
  0 (direct)     20.95     4.00     6.25
  1 (profile)    31.20     4.00     1.00
  0 (direct)     36.20     4.00     2.50
  0 (direct)     42.70     4.00     5.75
  1 (profile)    52.45     4.00     2.25
  0 (direct)     58.70     4.00     2.00
  1 (profile)    64.70     4.00     6.00
  2 (control)    74.70     4.00     1.75
  2 (control)    80.45     4.00     3.25
  2 (control)    87.70     4.00     3.50
  1 (profile)    95.20     4.00     5.00
  0 (direct)    104.20     4.00     4.25
  0 (direct)    112.45     4.00     3.00
  2 (control)   119.45     4.00     3.00
  2 (control)   126.45     4.00     1.75
  2 (control)   132.20     4.00     4.50
  0 (direct)    140.70     4.00     3.75
  0 (direct)    148.45     4.00     3.50
  1 (profile)   155.95     4.00     5.50
  2 (control)   165.45     4.00     7.00
  1 (profile)   176.45     4.00     5.25
  0 (direct)    185.70     4.00     1.00
  1 (profile)   190.70     4.00     2.75
  2 (control)   197.45     4.00     4.75
  2 (control)   206.20     4.00     6.50
  1 (profile)   216.70     4.00     4.25
  1 (profile)   224.95     4.00     5.25
  2 (control)   234.20     4.00     7.00
  0 (direct)    245.20     4.00     1.50
  2 (control)   250.70     4.00     6.75
  1 (profile)   261.45     4.00     3.75
  0 (direct)    269.20     4.00     2.25
  2 (control)   275.45     4.00     5.00
  1 (profile)   284.45     4.00     6.25
  2 (control)   294.70     4.00     4.50
  0 (direct)    303.20     4.00     6.75
  2 (control)   313.95     4.00     1.25
  0 (direct)    319.20     4.00     1.50
  0 (direct)    324.70     4.00     2.75
  1 (profile)   331.45     4.00     5.75
  2 (control)   341.20     4.00     6.50
  1 (profile)   351.70     4.00     5.50
  1 (profile)   361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     9.20     4.00     2.50
  1 (profile)    15.70     4.00     1.50
  1 (profile)    21.20     4.00     5.50
  2 (control)    30.70     4.00     5.00
  2 (control)    39.70     4.00     3.00
  0 (direct)     46.70     4.00     2.25
  1 (profile)    52.95     4.00     1.25
  1 (profile)    58.20     4.00     4.50
  1 (profile)    66.70     4.00     2.75
  2 (control)    73.45     4.00     1.75
  1 (profile)    79.20     4.00     5.00
  2 (control)    88.20     4.00     2.00
  0 (direct)     94.20     4.00     5.50
  2 (control)   103.70     4.00     3.50
  0 (direct)    111.20     4.00     2.25
  2 (control)   117.45     4.00     3.75
  1 (profile)   125.20     4.00     5.75
  0 (direct)    134.95     4.00     7.00
  1 (profile)   145.95     4.00     5.25
  0 (direct)    155.20     4.00     6.25
  0 (direct)    165.45     4.00     3.25
  2 (control)   172.70     4.00     6.75
  0 (direct)    183.45     4.00     5.25
  2 (control)   192.70     4.00     3.50
  1 (profile)   200.20     4.00     1.75
  2 (control)   205.95     4.00     4.25
  1 (profile)   214.20     4.00     6.50
  0 (direct)    224.70     4.00     1.25
  0 (direct)    229.95     4.00     5.75
  0 (direct)    239.70     4.00     2.75
  1 (profile)   246.45     4.00     4.75
  1 (profile)   255.20     4.00     7.00
  2 (control)   266.20     4.00     6.75
  0 (direct)    276.95     4.00     4.25
  2 (control)   285.20     4.00     3.00
  2 (control)   292.20     4.00     1.00
  2 (control)   297.20     4.00     1.50
  1 (profile)   302.70     4.00     1.00
  2 (control)   307.70     4.00     6.00
  0 (direct)    317.70     4.00     4.50
  1 (profile)   326.20     4.00     6.50
  0 (direct)    336.70     4.00     3.75
  2 (control)   344.45     4.00     2.50
  0 (direct)    350.95     4.00     6.25
  0 (direct)    361.20     4.00     0.00

