-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     2.00
  2 (control)    15.20     4.00     1.00
  0 (direct)     20.20     4.00     2.50
  2 (control)    26.70     4.00     5.00
  2 (control)    35.70     4.00     5.25
  0 (direct)     44.95     4.00     7.00
  1 (profile)    55.95     4.00     1.75
  1 (profile)    61.70     4.00     3.50
  1 (profile)    69.20     4.00     5.25
  0 (direct)     78.45     4.00     5.75
  1 (profile)    88.20     4.00     3.50
  0 (direct)     95.70     4.00     4.50
  2 (control)   104.20     4.00     3.75
  0 (direct)    111.95     4.00     3.00
  0 (direct)    118.95     4.00     1.50
  2 (control)   124.45     4.00     1.75
  0 (direct)    130.20     4.00     1.50
  1 (profile)   135.70     4.00     5.50
  1 (profile)   145.20     4.00     6.50
  0 (direct)    155.70     4.00     4.50
  0 (direct)    164.20     4.00     4.25
  0 (direct)    172.45     4.00     4.75
  1 (profile)   181.20     4.00     2.25
  2 (control)   187.45     4.00     3.75
  1 (profile)   195.20     4.00     7.00
  1 (profile)   206.20     4.00     5.00
  2 (control)   215.20     4.00     6.50
  2 (control)   225.70     4.00     6.25
  2 (control)   235.95     4.00     2.25
  1 (profile)   242.20     4.00     3.25
  0 (direct)    249.45     4.00     4.25
  2 (control)   257.70     4.00     6.00
  1 (profile)   267.70     4.00     6.25
  2 (control)   277.95     4.00     1.00
  1 (profile)   282.95     4.00     3.00
  1 (profile)   289.95     4.00     2.75
  1 (profile)   296.70     4.00     5.75
  0 (direct)    306.45     4.00     6.75
  2 (control)   317.20     4.00     1.25
  2 (control)   322.45     4.00     2.75
  0 (direct)    329.20     4.00     2.50
  1 (profile)   335.70     4.00     1.25
  2 (control)   340.95     4.00     5.50
  0 (direct)    350.45     4.00     6.75
  2 (control)   361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     6.25
  1 (profile)    19.45     4.00     2.25
  1 (profile)    25.70     4.00     1.25
  1 (profile)    30.95     4.00     4.50
  0 (direct)     39.45     4.00     1.00
  0 (direct)     44.45     4.00     2.50
  1 (profile)    50.95     4.00     6.00
  1 (profile)    60.95     4.00     3.75
  2 (control)    68.70     4.00     2.75
  2 (control)    75.45     4.00     3.25
  1 (profile)    82.70     4.00     4.50
  2 (control)    91.20     4.00     1.00
  0 (direct)     96.20     4.00     7.00
  1 (profile)   107.20     4.00     6.25
  1 (profile)   117.45     4.00     1.75
  0 (direct)    123.20     4.00     5.00
  2 (control)   132.20     4.00     6.75
  1 (profile)   142.95     4.00     5.75
  2 (control)   152.70     4.00     5.25
  2 (control)   161.95     4.00     1.50
  0 (direct)    167.45     4.00     3.75
  2 (control)   175.20     4.00     6.75
  1 (profile)   185.95     4.00     5.25
  0 (direct)    195.20     4.00     2.25
  0 (direct)    201.45     4.00     5.75
  2 (control)   211.20     4.00     2.00
  0 (direct)    217.20     4.00     3.00
  2 (control)   224.20     4.00     2.50
  1 (profile)   230.70     4.00     5.50
  0 (direct)    240.20     4.00     4.25
  1 (profile)   248.45     4.00     6.50
  0 (direct)    258.95     4.00     5.50
  2 (control)   268.45     4.00     1.75
  1 (profile)   274.20     4.00     3.50
  1 (profile)   281.70     4.00     4.25
  0 (direct)    289.95     4.00     1.25
  2 (control)   295.20     4.00     3.50
  0 (direct)    302.70     4.00     4.75
  2 (control)   311.45     4.00     1.50
  0 (direct)    316.95     4.00     7.00
  2 (control)   327.95     4.00     6.50
  1 (profile)   338.45     4.00     5.00
  0 (direct)    347.45     4.00     2.75
  2 (control)   354.20     4.00     3.00
  2 (control)   361.20     4.00     0.00

