-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     9.20     4.00     3.75
  0 (direct)     16.95     4.00     2.50
  2 (control)    23.45     4.00     2.00
  1 (profile)    29.45     4.00     1.25
  0 (direct)     34.70     4.00     6.25
  0 (direct)     44.95     4.00     4.75
  2 (control)    53.70     4.00     2.75
  1 (profile)    60.45     4.00     4.25
  1 (profile)    68.70     4.00     1.25
  2 (control)    73.95     4.00     3.50
  2 (control)    81.45     4.00     5.00
  1 (profile)    90.45     4.00     5.25
  0 (direct)     99.70     4.00     5.25
  2 (control)   108.95     4.00     1.00
  1 (profile)   113.95     4.00     3.00
  1 (profile)   120.95     4.00     3.75
  2 (control)   128.70     4.00     6.25
  0 (direct)    138.95     4.00     6.75
  0 (direct)    149.70     4.00     5.50
  2 (control)   159.20     4.00     5.75
  1 (profile)   168.95     4.00     5.75
  0 (direct)    178.70     4.00     5.50
  0 (direct)    188.20     4.00     5.00
  0 (direct)    197.20     4.00     4.25
  1 (profile)   205.45     4.00     3.00
  1 (profile)   212.45     4.00     6.75
  1 (profile)   223.20     4.00     1.50
  0 (direct)    228.70     4.00     7.00
  0 (direct)    239.70     4.00     1.75
  0 (direct)    245.45     4.00     4.50
  2 (control)   253.95     4.00     1.00
  0 (direct)    258.95     4.00     3.25
  2 (control)   266.20     4.00     6.50
  2 (control)   276.70     4.00     4.50
  1 (profile)   285.20     4.00     2.50
  1 (profile)   291.70     4.00     6.00
  2 (control)   301.70     4.00     2.25
  0 (direct)    307.95     4.00     3.50
  2 (control)   315.45     4.00     7.00
  1 (profile)   326.45     4.00     1.50
  1 (profile)   331.95     4.00     2.75
  0 (direct)    338.70     4.00     1.75
  2 (control)   344.45     4.00     6.50
  2 (control)   354.95     4.00     2.25
  2 (control)   361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     2.25
  2 (control)    15.45     4.00     4.25
  2 (control)    23.70     4.00     1.50
  1 (profile)    29.20     4.00     2.00
  0 (direct)     35.20     4.00     6.75
  0 (direct)     45.95     4.00     3.50
  1 (profile)    53.45     4.00     5.50
  2 (control)    62.95     4.00     2.75
  2 (control)    69.70     4.00     3.75
  0 (direct)     77.45     4.00     5.00
  0 (direct)     86.45     4.00     1.75
  2 (control)    92.20     4.00     7.00
  1 (profile)   103.20     4.00     1.00
  1 (profile)   108.20     4.00     3.25
  2 (control)   115.45     4.00     2.25
  2 (control)   121.70     4.00     3.50
  0 (direct)    129.20     4.00     6.25
  0 (direct)    139.45     4.00     2.75
  1 (profile)   146.20     4.00     4.25
  1 (profile)   154.45     4.00     2.50
  2 (control)   160.95     4.00     2.50
  2 (control)   167.45     4.00     6.75
  2 (control)   178.20     4.00     6.50
  1 (profile)   188.70     4.00     6.50
  2 (control)   199.20     4.00     4.50
  0 (direct)    207.70     4.00     6.00
  0 (direct)    217.70     4.00     3.00
  0 (direct)    224.70     4.00     5.50
  1 (profile)   234.20     4.00     5.75
  1 (profile)   243.95     4.00     5.00
  0 (direct)    252.95     4.00     5.25
  1 (profile)   262.20     4.00     3.00
  0 (direct)    269.20     4.00     1.50
  2 (control)   274.70     4.00     1.75
  1 (profile)   280.45     4.00     1.25
  0 (direct)    285.70     4.00     1.25
  0 (direct)    290.95     4.00     5.25
  2 (control)   300.20     4.00     4.50
  1 (profile)   308.70     4.00     1.00
  1 (profile)   313.70     4.00     3.75
  2 (control)   321.45     4.00     5.75
  1 (profile)   331.20     4.00     6.25
  2 (control)   341.45     4.00     4.75
  1 (profile)   350.20     4.00     7.00
  0 (direct)    361.20     4.00     0.00

