-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     3.00
  2 (control)    16.20     4.00     4.75
  2 (control)    24.95     4.00     6.50
  0 (direct)     35.45     4.00     1.00
  2 (control)    40.45     4.00     2.50
  1 (profile)    46.95     4.00     5.00
  1 (profile)    55.95     4.00     2.00
  1 (profile)    61.95     4.00     3.50
  0 (direct)     69.45     4.00     3.00
  2 (control)    76.45     4.00     1.00
  1 (profile)    81.45     4.00     4.50
  1 (profile)    89.95     4.00     6.50
  2 (control)   100.45     4.00     5.75
  2 (control)   110.20     4.00     2.75
  2 (control)   116.95     4.00     7.00
  0 (direct)    127.95     4.00     1.50
  1 (profile)   133.45     4.00     5.25
  0 (direct)    142.70     4.00     5.75
  1 (profile)   152.45     4.00     4.50
  2 (control)   160.95     4.00     3.75
  0 (direct)    168.70     4.00     3.25
  1 (profile)   175.95     4.00     6.25
  2 (control)   186.20     4.00     6.25
  0 (direct)    196.45     4.00     5.25
  0 (direct)    205.70     4.00     6.75
  0 (direct)    216.45     4.00     2.50
  1 (profile)   222.95     4.00     2.25
  0 (direct)    229.20     4.00     3.75
  0 (direct)    236.95     4.00     7.00
  0 (direct)    247.95     4.00     2.25
  2 (control)   254.20     4.00     4.25
  1 (profile)   262.45     4.00     6.00
  1 (profile)   272.45     4.00     3.50
  2 (control)   279.95     4.00     1.50
  2 (control)   285.45     4.00     1.75
  1 (profile)   291.20     4.00     4.25
  2 (control)   299.45     4.00     1.75
  1 (profile)   305.20     4.00     2.75
  1 (profile)   311.95     4.00     5.00
  0 (direct)    320.95     4.00     5.50
  2 (control)   330.45     4.00     1.25
  0 (direct)    335.70     4.00     5.50
  2 (control)   345.20     4.00     6.75
  0 (direct)    355.95     4.00     1.25
  1 (profile)   361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     3.00
  0 (direct)     16.20     4.00     1.75
  2 (control)    21.95     4.00     5.50
  2 (control)    31.45     4.00     3.75
  1 (profile)    39.20     4.00     1.50
  1 (profile)    44.70     4.00     1.00
  0 (direct)     49.70     4.00     2.50
  0 (direct)     56.20     4.00     3.75
  0 (direct)     63.95     4.00     6.50
  2 (control)    74.45     4.00     6.50
  0 (direct)     84.95     4.00     6.25
  2 (control)    95.20     4.00     1.00
  2 (control)   100.20     4.00     4.25
  2 (control)   108.45     4.00     5.75
  1 (profile)   118.20     4.00     1.25
  0 (direct)    123.45     4.00     6.25
  1 (profile)   133.70     4.00     3.50
  0 (direct)    141.20     4.00     2.00
  1 (profile)   147.20     4.00     2.75
  1 (profile)   153.95     4.00     4.75
  0 (direct)    162.70     4.00     2.50
  2 (control)   169.20     4.00     1.75
  1 (profile)   174.95     4.00     1.50
  0 (direct)    180.45     4.00     5.50
  2 (control)   189.95     4.00     1.25
  0 (direct)    195.20     4.00     7.00
  1 (profile)   206.20     4.00     7.00
  2 (control)   217.20     4.00     6.00
  1 (profile)   227.20     4.00     4.25
  2 (control)   235.45     4.00     5.25
  1 (profile)   244.70     4.00     5.00
  0 (direct)    253.70     4.00     3.25
  1 (profile)   260.95     4.00     5.75
  2 (control)   270.70     4.00     4.50
  0 (direct)    279.20     4.00     3.50
  2 (control)   286.70     4.00     4.50
  2 (control)   295.20     4.00     6.75
  1 (profile)   305.95     4.00     3.00
  1 (profile)   312.95     4.00     5.00
  1 (profile)   321.95     4.00     6.75
  2 (control)   332.70     4.00     2.25
  0 (direct)    338.95     4.00     2.75
  1 (profile)   345.70     4.00     2.25
  0 (direct)    351.95     4.00     5.25
  2 (control)   361.20     4.00     0.00

