-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     5.25
  0 (direct)     18.45     4.00     1.00
  2 (control)    23.45     4.00     5.00
  0 (direct)     32.45     4.00     1.50
  2 (control)    37.95     4.00     6.50
  0 (direct)     48.45     4.00     5.50
  1 (profile)    57.95     4.00     2.25
  2 (control)    64.20     4.00     6.75
  1 (profile)    74.95     4.00     6.25
  1 (profile)    85.20     4.00     4.75
  1 (profile)    93.95     4.00     5.00
  2 (control)   102.95     4.00     6.00
  1 (profile)   112.95     4.00     1.50
  1 (profile)   118.45     4.00     1.00
  0 (direct)    123.45     4.00     3.75
  1 (profile)   131.20     4.00     3.75
  2 (control)   138.95     4.00     5.75
  2 (control)   148.70     4.00     5.50
  0 (direct)    158.20     4.00     6.75
  0 (direct)    168.95     4.00     2.75
  0 (direct)    175.70     4.00     5.75
  1 (profile)   185.45     4.00     5.25
  1 (profile)   194.70     4.00     6.50
  0 (direct)    205.20     4.00     2.75
  2 (control)   211.95     4.00     7.00
  2 (control)   222.95     4.00     1.25
  0 (direct)    228.20     4.00     3.00
  1 (profile)   235.20     4.00     6.25
  1 (profile)   245.45     4.00     1.75
  1 (profile)   251.20     4.00     2.00
  0 (direct)    257.20     4.00     3.50
  1 (profile)   264.70     4.00     2.50
  2 (control)   271.20     4.00     4.50
  0 (direct)    279.70     4.00     3.00
  1 (profile)   286.70     4.00     1.75
  2 (control)   292.45     4.00     4.25
  2 (control)   300.70     4.00     3.25
  2 (control)   307.95     4.00     4.25
  0 (direct)    316.20     4.00     2.50
  2 (control)   322.70     4.00     1.25
  2 (control)   327.95     4.00     2.25
  2 (control)   334.20     4.00     3.50
  0 (direct)    341.70     4.00     4.50
  0 (direct)    350.20     4.00     7.00
  1 (profile)   361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     9.20     4.00     2.00
  2 (control)    15.20     4.00     4.25
  1 (profile)    23.45     4.00     1.50
  1 (profile)    28.95     4.00     2.25
  0 (direct)     35.20     4.00     6.75
  1 (profile)    45.95     4.00     3.50
  1 (profile)    53.45     4.00     6.50
  0 (direct)     63.95     4.00     4.25
  1 (profile)    72.20     4.00     7.00
  0 (direct)     83.20     4.00     3.75
  1 (profile)    90.95     4.00     3.75
  0 (direct)     98.70     4.00     5.25
  1 (profile)   107.95     4.00     6.25
  2 (control)   118.20     4.00     1.75
  2 (control)   123.95     4.00     6.00
  1 (profile)   133.95     4.00     3.25
  2 (control)   141.20     4.00     2.75
  0 (direct)    147.95     4.00     1.00
  0 (direct)    152.95     4.00     1.25
  0 (direct)    158.20     4.00     4.50
  1 (profile)   166.70     4.00     5.50
  0 (direct)    176.20     4.00     1.00
  1 (profile)   181.20     4.00     5.00
  2 (control)   190.20     4.00     2.75
  2 (control)   196.95     4.00     6.25
  0 (direct)    207.20     4.00     6.50
  1 (profile)   217.70     4.00     5.25
  0 (direct)    226.95     4.00     5.00
  0 (direct)    235.95     4.00     2.50
  2 (control)   242.45     4.00     3.00
  0 (direct)    249.45     4.00     1.75
  0 (direct)    255.20     4.00     3.50
  2 (control)   262.70     4.00     1.50
  2 (control)   268.20     4.00     4.50
  2 (control)   276.70     4.00     2.25
  1 (profile)   282.95     4.00     1.25
  1 (profile)   288.20     4.00     5.75
  1 (profile)   297.95     4.00     4.75
  0 (direct)    306.70     4.00     7.00
  2 (control)   317.70     4.00     5.75
  0 (direct)    327.45     4.00     5.50
  2 (control)   336.95     4.00     3.00
  2 (control)   343.95     4.00     2.50
  1 (profile)   350.45     4.00     6.75
  2 (control)   361.20     4.00     0.00

