-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     9.20     4.00     5.25
  1 (profile)    18.45     4.00     3.50
  2 (control)    25.95     4.00     1.25
  0 (direct)     31.20     4.00     4.25
  1 (profile)    39.45     4.00     5.00
  1 (profile)    48.45     4.00     2.25
  2 (control)    54.70     4.00     1.00
  0 (direct)     59.70     4.00     2.75
  0 (direct)     66.45     4.00     1.00
  2 (control)    71.45     4.00     5.25
  0 (direct)     80.70     4.00     5.50
  2 (control)    90.20     4.00     5.75
  0 (direct)     99.95     4.00     5.00
  1 (profile)   108.95     4.00     6.25
  2 (control)   119.20     4.00     2.50
  1 (profile)   125.70     4.00     4.50
  0 (direct)    134.20     4.00     1.75
  2 (control)   139.95     4.00     7.00
  0 (direct)    150.95     4.00     1.50
  2 (control)   156.45     4.00     2.25
  0 (direct)    162.70     4.00     6.50
  1 (profile)   173.20     4.00     3.75
  2 (control)   180.95     4.00     6.75
  1 (profile)   191.70     4.00     6.50
  2 (control)   202.20     4.00     6.75
  2 (control)   212.95     4.00     2.75
  2 (control)   219.70     4.00     4.75
  0 (direct)    228.45     4.00     6.00
  1 (profile)   238.45     4.00     6.25
  1 (profile)   248.70     4.00     1.75
  0 (direct)    254.45     4.00     3.00
  0 (direct)    261.45     4.00     3.75
  2 (control)   269.20     4.00     1.25
  1 (profile)   274.45     4.00     2.00
  2 (control)   280.45     4.00     5.50
  1 (profile)   289.95     4.00     5.75
  0 (direct)    299.70     4.00     4.50
  1 (profile)   308.20     4.00     7.00
  1 (profile)   319.20     4.00     2.50
  2 (control)   325.70     4.00     4.25
  2 (control)   333.95     4.00     3.50
  0 (direct)    341.45     4.00     1.50
  1 (profile)   346.95     4.00     3.00
  0 (direct)    353.95     4.00     3.25
  0 (direct)    361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     1.00
  2 (control)    14.20     4.00     1.25
  1 (profile)    19.45     4.00     3.75
  0 (direct)     27.20     4.00     3.50
  1 (profile)    34.70     4.00     5.25
  0 (direct)     43.95     4.00     2.00
  2 (control)    49.95     4.00     3.25
  0 (direct)     57.20     4.00     3.00
  2 (control)    64.20     4.00     5.75
  2 (control)    73.95     4.00     1.50
  1 (profile)    79.45     4.00     5.50
  1 (profile)    88.95     4.00     6.00
  1 (profile)    98.95     4.00     1.75
  0 (direct)    104.70     4.00     4.25
  2 (control)   112.95     4.00     3.00
  2 (control)   119.95     4.00     4.25
  1 (profile)   128.20     4.00     6.75
  1 (profile)   138.95     4.00     6.25
  2 (control)   149.20     4.00     3.75
  0 (direct)    156.95     4.00     4.75
  0 (direct)    165.70     4.00     6.75
  2 (control)   176.45     4.00     7.00
  0 (direct)    187.45     4.00     5.25
  0 (direct)    196.70     4.00     4.50
  1 (profile)   205.20     4.00     1.00
  0 (direct)    210.20     4.00     5.50
  1 (profile)   219.70     4.00     2.75
  0 (direct)    226.45     4.00     2.50
  2 (control)   232.95     4.00     2.50
  1 (profile)   239.45     4.00     1.75
  1 (profile)   245.20     4.00     1.50
  2 (control)   250.70     4.00     6.50
  2 (control)   261.20     4.00     3.50
  2 (control)   268.70     4.00     1.25
  1 (profile)   273.95     4.00     6.50
  1 (profile)   284.45     4.00     2.75
  2 (control)   291.20     4.00     7.00
  1 (profile)   302.20     4.00     6.25
  0 (direct)    312.45     4.00     5.75
  1 (profile)   322.20     4.00     5.00
  2 (control)   331.20     4.00     2.25
  0 (direct)    337.45     4.00     2.25
  0 (direct)    343.70     4.00     4.50
  2 (control)   352.20     4.00     5.00
  0 (direct)    361.20     4.00     0.00

