-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     3.00
  1 (profile)    16.20     4.00     2.50
  0 (direct)     22.70     4.00     2.50
  1 (profile)    29.20     4.00     3.50
  0 (direct)     36.70     4.00     2.25
  2 (control)    42.95     4.00     1.50
  0 (direct)     48.45     4.00     1.25
  2 (control)    53.70     4.00     3.75
  0 (direct)     61.45     4.00     5.50
  0 (direct)     70.95     4.00     6.00
  1 (profile)    80.95     4.00     2.25
  1 (profile)    87.20     4.00     1.00
  1 (profile)    92.20     4.00     2.75
  2 (control)    98.95     4.00     4.25
  2 (control)   107.20     4.00     6.25
  1 (profile)   117.45     4.00     4.25
  1 (profile)   125.70     4.00     3.50
  0 (direct)    133.20     4.00     5.25
  0 (direct)    142.45     4.00     4.75
  1 (profile)   151.20     4.00     6.75
  2 (control)   161.95     4.00     5.75
  2 (control)   171.70     4.00     6.25
  0 (direct)    181.95     4.00     1.50
  0 (direct)    187.45     4.00     3.75
  1 (profile)   195.20     4.00     2.75
  2 (control)   201.95     4.00     3.25
  0 (direct)    209.20     4.00     7.00
  0 (direct)    220.20     4.00     5.75
  1 (profile)   229.95     4.00     6.50
  2 (control)   240.45     4.00     6.75
  1 (profile)   251.20     4.00     5.00
  0 (direct)    260.20     4.00     1.75
  0 (direct)    265.95     4.00     1.25
  2 (control)   271.20     4.00     5.00
  1 (profile)   280.20     4.00     7.00
  2 (control)   291.20     4.00     1.75
  2 (control)   296.95     4.00     6.50
  2 (control)   307.45     4.00     5.25
  1 (profile)   316.70     4.00     2.00
  2 (control)   322.70     4.00     4.50
  1 (profile)   331.20     4.00     4.50
  1 (profile)   339.70     4.00     5.50
  0 (direct)    349.20     4.00     3.00
  2 (control)   356.20     4.00     1.00
  2 (control)   361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     5.75
  2 (control)    18.95     4.00     1.25
  1 (profile)    24.20     4.00     1.00
  0 (direct)     29.20     4.00     1.75
  1 (profile)    34.95     4.00     6.50
  2 (control)    45.45     4.00     4.25
  2 (control)    53.70     4.00     1.00
  2 (control)    58.70     4.00     6.50
  0 (direct)     69.20     4.00     2.50
  0 (direct)     75.70     4.00     7.00
  2 (control)    86.70     4.00     3.75
  2 (control)    94.45     4.00     3.50
  0 (direct)    101.95     4.00     3.50
  1 (profile)   109.45     4.00     5.75
  1 (profile)   119.20     4.00     5.00
  2 (control)   128.20     4.00     3.00
  2 (control)   135.20     4.00     5.50
  0 (direct)    144.70     4.00     6.75
  1 (profile)   155.45     4.00     2.50
  1 (profile)   161.95     4.00     5.25
  1 (profile)   171.20     4.00     3.00
  2 (control)   178.20     4.00     2.75
  0 (direct)    184.95     4.00     1.50
  0 (direct)    190.45     4.00     4.75
  1 (profile)   199.20     4.00     2.25
  0 (direct)    205.45     4.00     3.75
  0 (direct)    213.20     4.00     5.50
  0 (direct)    222.70     4.00     2.25
  2 (control)   228.95     4.00     2.00
  2 (control)   234.95     4.00     3.25
  1 (profile)   242.20     4.00     1.50
  0 (direct)    247.70     4.00     7.00
  1 (profile)   258.70     4.00     6.25
  2 (control)   268.95     4.00     6.75
  0 (direct)    279.70     4.00     4.50
  2 (control)   288.20     4.00     6.25
  1 (profile)   298.45     4.00     4.50
  2 (control)   306.95     4.00     2.75
  1 (profile)   313.70     4.00     5.25
  1 (profile)   322.95     4.00     1.25
  0 (direct)    328.20     4.00     6.00
  1 (profile)   338.20     4.00     5.00
  2 (control)   347.20     4.00     1.75
  0 (direct)    352.95     4.00     4.25
  1 (profile)   361.20     4.00     0.00

