-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     9.20     4.00     1.75
  1 (profile)    14.95     4.00     1.00
  0 (direct)     19.95     4.00     3.50
  2 (control)    27.45     4.00     6.00
  2 (control)    37.45     4.00     3.25
  0 (direct)     44.70     4.00     6.75
  2 (control)    55.45     4.00     1.25
  0 (direct)     60.70     4.00     3.75
  2 (control)    68.45     4.00     1.25
  2 (control)    73.70     4.00     5.25
  0 (direct)     82.95     4.00     4.75
  1 (profile)    91.70     4.00     6.25
  1 (profile)   101.95     4.00     5.00
  1 (profile)   110.95     4.00     3.00
  0 (direct)    117.95     4.00     2.25
  0 (direct)    124.20     4.00     2.75
  1 (profile)   130.95     4.00     5.00
  2 (control)   139.95     4.00     4.50
  1 (profile)   148.45     4.00     6.75
  2 (control)   159.20     4.00     3.50
  1 (profile)   166.70     4.00     3.75
  1 (profile)   174.45     4.00     6.25
  0 (direct)    184.70     4.00     4.50
  1 (profile)   193.20     4.00     2.25
  0 (direct)    199.45     4.00     1.75
  0 (direct)    205.20     4.00     4.25
  1 (profile)   213.45     4.00     6.50
  0 (direct)    223.95     4.00     2.50
  2 (control)   230.45     4.00     5.75
  2 (control)   240.20     4.00     4.25
  0 (direct)    248.45     4.00     5.50
  0 (direct)    257.95     4.00     6.50
  2 (control)   268.45     4.00     2.75
  2 (control)   275.20     4.00     2.00
  0 (direct)    281.20     4.00     1.50
  1 (profile)   286.70     4.00     2.50
  2 (control)   293.20     4.00     5.25
  0 (direct)    302.45     4.00     1.50
  1 (profile)   307.95     4.00     5.50
  0 (direct)    317.45     4.00     1.00
  1 (profile)   322.45     4.00     7.00
  1 (profile)   333.45     4.00     5.75
  1 (profile)   343.20     4.00     7.00
  2 (control)   354.20     4.00     3.00
  2 (control)   361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     9.20     4.00     2.25
  2 (control)    15.45     4.00     2.00
  0 (direct)     21.45     4.00     5.50
  0 (direct)     30.95     4.00     5.25
  2 (control)    40.20     4.00     6.75
  1 (profile)    50.95     4.00     4.50
  0 (direct)     59.45     4.00     2.25
  2 (control)    65.70     4.00     2.75
  2 (control)    72.45     4.00     4.50
  0 (direct)     80.95     4.00     7.00
  0 (direct)     91.95     4.00     6.00
  0 (direct)    101.95     4.00     1.50
  1 (profile)   107.45     4.00     1.25
  2 (control)   112.70     4.00     3.25
  2 (control)   119.95     4.00     5.00
  1 (profile)   128.95     4.00     5.25
  2 (control)   138.20     4.00     5.50
  1 (profile)   147.70     4.00     1.75
  1 (profile)   153.45     4.00     6.25
  1 (profile)   163.70     4.00     3.00
  0 (direct)    170.70     4.00     5.75
  0 (direct)    180.45     4.00     1.50
  1 (profile)   185.95     4.00     6.50
  2 (control)   196.45     4.00     3.75
  1 (profile)   204.20     4.00     6.75
  0 (direct)    214.95     4.00     4.25
  2 (control)   223.20     4.00     5.00
  0 (direct)    232.20     4.00     4.75
  1 (profile)   240.95     4.00     3.00
  2 (control)   247.95     4.00     3.50
  1 (profile)   255.45     4.00     3.50
  2 (control)   262.95     4.00     7.00
  1 (profile)   273.95     4.00     6.50
  0 (direct)    284.45     4.00     2.50
  0 (direct)    290.95     4.00     1.00
  1 (profile)   295.95     4.00     6.25
  1 (profile)   306.20     4.00     2.75
  2 (control)   312.95     4.00     4.25
  0 (direct)    321.20     4.00     1.25
  2 (control)   326.45     4.00     1.00
  2 (control)   331.45     4.00     3.75
  1 (profile)   339.20     4.00     1.75
  0 (direct)    344.95     4.00     2.50
  2 (control)   351.45     4.00     5.75
  0 (direct)    361.20     4.00     0.00

