-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     9.20     4.00     5.75
  0 (direct)     18.95     4.00     4.25
  1 (profile)    27.20     4.00     1.50
  1 (profile)    32.70     4.00     1.50
  0 (direct)     38.20     4.00     2.50
  1 (profile)    44.70     4.00     3.00
  1 (profile)    51.70     4.00     5.75
  0 (direct)     61.45     4.00     1.75
  1 (profile)    67.20     4.00     5.00
  2 (control)    76.20     4.00     3.75
  1 (profile)    83.95     4.00     6.50
  2 (control)    94.45     4.00     4.75
  0 (direct)    103.20     4.00     6.50
  0 (direct)    113.70     4.00     3.00
  2 (control)   120.70     4.00     5.25
  2 (control)   129.95     4.00     6.75
  1 (profile)   140.70     4.00     7.00
  0 (direct)    151.70     4.00     2.25
  2 (control)   157.95     4.00     3.75
  0 (direct)    165.70     4.00     2.75
  2 (control)   172.45     4.00     6.00
  1 (profile)   182.45     4.00     1.75
  0 (direct)    188.20     4.00     3.50
  2 (control)   195.70     4.00     1.00
  0 (direct)    200.70     4.00     2.75
  2 (control)   207.45     4.00     5.00
  2 (control)   216.45     4.00     3.50
  0 (direct)    223.95     4.00     2.50
  1 (profile)   230.45     4.00     5.50
  1 (profile)   239.95     4.00     2.00
  1 (profile)   245.95     4.00     1.25
  2 (control)   251.20     4.00     2.25
  2 (control)   257.45     4.00     5.50
  1 (profile)   266.95     4.00     6.25
  2 (control)   277.20     4.00     3.25
  2 (control)   284.45     4.00     4.50
  0 (direct)    292.95     4.00     7.00
  1 (profile)   303.95     4.00     5.25
  0 (direct)    313.20     4.00     6.25
  0 (direct)    323.45     4.00     4.25
  0 (direct)    331.70     4.00     1.00
  2 (control)   336.70     4.00     4.50
  1 (profile)   345.20     4.00     6.75
  2 (control)   355.95     4.00     1.25
  0 (direct)    361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     9.20     4.00     1.25
  2 (control)    14.45     4.00     2.25
  1 (profile)    20.70     4.00     2.75
  0 (direct)     27.45     4.00     6.50
  0 (direct)     37.95     4.00     3.75
  2 (control)    45.70     4.00     2.25
  2 (control)    51.95     4.00     1.50
  2 (control)    57.45     4.00     2.75
  0 (direct)     64.20     4.00     4.25
  1 (profile)    72.45     4.00     6.75
  0 (direct)     83.20     4.00     7.00
  2 (control)    94.20     4.00     2.50
  2 (control)   100.70     4.00     4.50
  1 (profile)   109.20     4.00     3.00
  0 (direct)    116.20     4.00     3.75
  1 (profile)   123.95     4.00     6.75
  2 (control)   134.70     4.00     5.25
  2 (control)   143.95     4.00     5.00
  1 (profile)   152.95     4.00     1.00
  1 (profile)   157.95     4.00     3.25
  2 (control)   165.20     4.00     1.50
  1 (profile)   170.70     4.00     5.75
  2 (control)   180.45     4.00     4.25
  0 (direct)    188.70     4.00     7.00
  1 (profile)   199.70     4.00     2.50
  1 (profile)   206.20     4.00     1.00
  0 (direct)    211.20     4.00     1.75
  0 (direct)    216.95     4.00     3.50
  0 (direct)    224.45     4.00     5.25
  1 (profile)   233.70     4.00     1.25
  1 (profile)   238.95     4.00     6.25
  1 (profile)   249.20     4.00     4.75
  0 (direct)    257.95     4.00     1.75
  2 (control)   263.70     4.00     5.00
  0 (direct)    272.70     4.00     4.50
  2 (control)   281.20     4.00     6.25
  0 (direct)    291.45     4.00     5.50
  2 (control)   300.95     4.00     3.50
  1 (profile)   308.45     4.00     6.50
  2 (control)   318.95     4.00     5.50
  0 (direct)    328.45     4.00     5.75
  1 (profile)   338.20     4.00     3.00
  0 (direct)    345.20     4.00     6.00
  1 (profile)   355.20     4.00     2.00
  0 (direct)    361.20     4.00     0.00

