-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     5.00
  1 (profile)    18.20     4.00     2.50
  1 (profile)    24.70     4.00     6.75
  2 (control)    35.45     4.00     4.75
  0 (direct)     44.20     4.00     1.00
  0 (direct)     49.20     4.00     1.75
  1 (profile)    54.95     4.00     2.00
  1 (profile)    60.95     4.00     6.25
  1 (profile)    71.20     4.00     2.75
  2 (control)    77.95     4.00     6.75
  2 (control)    88.70     4.00     5.50
  1 (profile)    98.20     4.00     4.50
  2 (control)   106.70     4.00     3.25
  0 (direct)    113.95     4.00     1.00
  0 (direct)    118.95     4.00     1.50
  2 (control)   124.45     4.00     3.75
  1 (profile)   132.20     4.00     2.50
  1 (profile)   138.70     4.00     2.25
  1 (profile)   144.95     4.00     6.50
  2 (control)   155.45     4.00     5.75
  2 (control)   165.20     4.00     1.25
  2 (control)   170.45     4.00     5.00
  0 (direct)    179.45     4.00     1.75
  0 (direct)    185.20     4.00     4.25
  2 (control)   193.45     4.00     6.00
  0 (direct)    203.45     4.00     5.25
  0 (direct)    212.70     4.00     7.00
  2 (control)   223.70     4.00     5.75
  0 (direct)    233.45     4.00     3.50
  1 (profile)   240.95     4.00     6.50
  1 (profile)   251.45     4.00     7.00
  1 (profile)   262.45     4.00     1.25
  0 (direct)    267.70     4.00     4.25
  2 (control)   275.95     4.00     2.75
  1 (profile)   282.70     4.00     3.75
  2 (control)   290.45     4.00     3.50
  0 (direct)    297.95     4.00     5.50
  2 (control)   307.45     4.00     2.25
  2 (control)   313.70     4.00     3.00
  2 (control)   320.70     4.00     3.00
  1 (profile)   327.70     4.00     5.25
  0 (direct)    336.95     4.00     4.50
  0 (direct)    345.45     4.00     6.25
  0 (direct)    355.70     4.00     1.50
  1 (profile)   361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     6.75
  1 (profile)    19.95     4.00     1.50
  1 (profile)    25.45     4.00     2.25
  2 (control)    31.70     4.00     1.00
  2 (control)    36.70     4.00     5.25
  2 (control)    45.95     4.00     1.75
  0 (direct)     51.70     4.00     3.00
  2 (control)    58.70     4.00     1.00
  1 (profile)    63.70     4.00     1.50
  0 (direct)     69.20     4.00     5.75
  0 (direct)     78.95     4.00     3.75
  1 (profile)    86.70     4.00     6.00
  0 (direct)     96.70     4.00     4.25
  2 (control)   104.95     4.00     6.25
  1 (profile)   115.20     4.00     2.50
  0 (direct)    121.70     4.00     6.25
  1 (profile)   131.95     4.00     7.00
  1 (profile)   142.95     4.00     3.75
  2 (control)   150.70     4.00     6.75
  2 (control)   161.45     4.00     1.75
  2 (control)   167.20     4.00     3.50
  0 (direct)    174.70     4.00     2.25
  1 (profile)   180.95     4.00     6.50
  2 (control)   191.45     4.00     5.25
  0 (direct)    200.70     4.00     2.75
  0 (direct)    207.45     4.00     2.50
  1 (profile)   213.95     4.00     4.50
  1 (profile)   222.45     4.00     3.50
  1 (profile)   229.95     4.00     5.50
  0 (direct)    239.45     4.00     3.25
  0 (direct)    246.70     4.00     4.75
  1 (profile)   255.45     4.00     1.25
  0 (direct)    260.70     4.00     6.50
  2 (control)   271.20     4.00     5.50
  2 (control)   280.70     4.00     5.00
  2 (control)   289.70     4.00     7.00
  1 (profile)   300.70     4.00     4.50
  2 (control)   309.20     4.00     4.25
  0 (direct)    317.45     4.00     2.00
  0 (direct)    323.45     4.00     5.75
  2 (control)   333.20     4.00     5.00
  2 (control)   342.20     4.00     1.25
  1 (profile)   347.45     4.00     2.75
  1 (profile)   354.20     4.00     3.00
  0 (direct)    361.20     4.00     0.00

