-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     9.20     4.00     3.75
  2 (control)    16.95     4.00     3.50
  1 (profile)    24.45     4.00     2.25
  1 (profile)    30.70     4.00     1.25
  1 (profile)    35.95     4.00     3.00
  2 (control)    42.95     4.00     4.75
  0 (direct)     51.70     4.00     1.50
  0 (direct)     57.20     4.00     6.50
  1 (profile)    67.70     4.00     2.50
  2 (control)    74.20     4.00     6.25
  1 (profile)    84.45     4.00     4.25
  0 (direct)     92.70     4.00     3.00
  1 (profile)    99.70     4.00     2.00
  1 (profile)   105.70     4.00     1.75
  2 (control)   111.45     4.00     6.75
  2 (control)   122.20     4.00     6.00
  0 (direct)    132.20     4.00     5.50
  1 (profile)   141.70     4.00     2.75
  0 (direct)    148.45     4.00     4.50
  2 (control)   156.95     4.00     1.25
  1 (profile)   162.20     4.00     1.50
  1 (profile)   167.70     4.00     3.25
  1 (profile)   174.95     4.00     3.75
  2 (control)   182.70     4.00     5.50
  0 (direct)    192.20     4.00     4.25
  2 (control)   200.45     4.00     5.25
  2 (control)   209.70     4.00     2.25
  0 (direct)    215.95     4.00     5.25
  2 (control)   225.20     4.00     3.50
  1 (profile)   232.70     4.00     5.75
  2 (control)   242.45     4.00     1.00
  2 (control)   247.45     4.00     5.00
  0 (direct)    256.45     4.00     6.50
  1 (profile)   266.95     4.00     4.50
  1 (profile)   275.45     4.00     7.00
  0 (direct)    286.45     4.00     1.75
  0 (direct)    292.20     4.00     6.75
  2 (control)   302.95     4.00     1.00
  0 (direct)    307.95     4.00     5.75
  0 (direct)    317.70     4.00     2.75
  2 (control)   324.45     4.00     2.50
  0 (direct)    330.95     4.00     7.00
  0 (direct)    341.95     4.00     5.00
  1 (profile)   350.95     4.00     6.25
  0 (direct)    361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     9.20     4.00     2.50
  1 (profile)    15.70     4.00     4.75
  2 (control)    24.45     4.00     3.75
  1 (profile)    32.20     4.00     1.50
  2 (control)    37.70     4.00     2.00
  0 (direct)     43.70     4.00     1.00
  2 (control)    48.70     4.00     1.25
  2 (control)    53.95     4.00     4.25
  2 (control)    62.20     4.00     7.00
  0 (direct)     73.20     4.00     6.75
  0 (direct)     83.95     4.00     6.00
  1 (profile)    93.95     4.00     2.25
  0 (direct)    100.20     4.00     1.25
  2 (control)   105.45     4.00     6.50
  1 (profile)   115.95     4.00     3.50
  1 (profile)   123.45     4.00     6.25
  0 (direct)    133.70     4.00     5.50
  1 (profile)   143.20     4.00     4.50
  0 (direct)    151.70     4.00     7.00
  2 (control)   162.70     4.00     3.25
  2 (control)   169.95     4.00     6.50
  1 (profile)   180.45     4.00     4.25
  0 (direct)    188.70     4.00     6.75
  1 (profile)   199.45     4.00     5.25
  0 (direct)    208.70     4.00     5.50
  0 (direct)    218.20     4.00     2.50
  1 (profile)   224.70     4.00     1.50
  1 (profile)   230.20     4.00     5.75
  1 (profile)   239.95     4.00     5.25
  2 (control)   249.20     4.00     3.75
  2 (control)   256.95     4.00     3.00
  0 (direct)    263.95     4.00     5.00
  1 (profile)   272.95     4.00     2.75
  2 (control)   279.70     4.00     1.00
  1 (profile)   284.70     4.00     5.00
  0 (direct)    293.70     4.00     4.50
  0 (direct)    302.20     4.00     1.75
  2 (control)   307.95     4.00     5.75
  0 (direct)    317.70     4.00     3.00
  2 (control)   324.70     4.00     3.50
  0 (direct)    332.20     4.00     2.75
  2 (control)   338.95     4.00     6.25
  1 (profile)   349.20     4.00     1.75
  0 (direct)    354.95     4.00     2.25
  1 (profile)   361.20     4.00     0.00

