-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     9.20     4.00     1.50
  2 (control)    14.70     4.00     3.00
  0 (direct)     21.70     4.00     2.75
  2 (control)    28.45     4.00     5.00
  1 (profile)    37.45     4.00     3.00
  0 (direct)     44.45     4.00     2.00
  1 (profile)    50.45     4.00     6.25
  2 (control)    60.70     4.00     4.50
  0 (direct)     69.20     4.00     1.00
  0 (direct)     74.20     4.00     1.00
  2 (control)    79.20     4.00     6.50
  1 (profile)    89.70     4.00     3.75
  1 (profile)    97.45     4.00     1.75
  0 (direct)    103.20     4.00     3.25
  2 (control)   110.45     4.00     7.00
  0 (direct)    121.45     4.00     7.00
  1 (profile)   132.45     4.00     2.25
  0 (direct)    138.70     4.00     5.75
  2 (control)   148.45     4.00     5.25
  2 (control)   157.70     4.00     6.00
  0 (direct)    167.70     4.00     5.00
  1 (profile)   176.70     4.00     1.75
  2 (control)   182.45     4.00     6.25
  1 (profile)   192.70     4.00     6.75
  2 (control)   203.45     4.00     3.75
  0 (direct)    211.20     4.00     1.25
  0 (direct)    216.45     4.00     4.75
  1 (profile)   225.20     4.00     4.25
  1 (profile)   233.45     4.00     6.75
  1 (profile)   244.20     4.00     6.50
  0 (direct)    254.70     4.00     5.50
  0 (direct)    264.20     4.00     4.25
  0 (direct)    272.45     4.00     4.50
  1 (profile)   280.95     4.00     1.50
  1 (profile)   286.45     4.00     2.50
  2 (control)   292.95     4.00     5.50
  1 (profile)   302.45     4.00     1.25
  2 (control)   307.70     4.00     3.50
  0 (direct)    315.20     4.00     2.25
  2 (control)   321.45     4.00     5.25
  2 (control)   330.70     4.00     3.50
  0 (direct)    338.20     4.00     2.75
  1 (profile)   344.95     4.00     5.75
  2 (control)   354.70     4.00     2.50
  1 (profile)   361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     9.20     4.00     3.00
  0 (direct)     16.20     4.00     1.75
  2 (control)    21.95     4.00     7.00
  0 (direct)     32.95     4.00     1.25
  1 (profile)    38.20     4.00     4.75
  1 (profile)    46.95     4.00     2.50
  1 (profile)    53.45     4.00     1.00
  2 (control)    58.45     4.00     6.50
  2 (control)    68.95     4.00     6.25
  0 (direct)     79.20     4.00     3.50
  2 (control)    86.70     4.00     3.75
  2 (control)    94.45     4.00     3.50
  2 (control)   101.95     4.00     3.75
  0 (direct)    109.70     4.00     5.50
  1 (profile)   119.20     4.00     5.75
  0 (direct)    128.95     4.00     5.75
  2 (control)   138.70     4.00     2.25
  1 (profile)   144.95     4.00     7.00
  1 (profile)   155.95     4.00     1.25
  0 (direct)    161.20     4.00     2.25
  1 (profile)   167.45     4.00     6.50
  1 (profile)   177.95     4.00     1.50
  2 (control)   183.45     4.00     3.25
  0 (direct)    190.70     4.00     5.00
  0 (direct)    199.70     4.00     2.75
  2 (control)   206.45     4.00     5.50
  0 (direct)    215.95     4.00     5.00
  2 (control)   224.95     4.00     4.25
  0 (direct)    233.20     4.00     4.25
  1 (profile)   241.45     4.00     5.25
  1 (profile)   250.70     4.00     1.75
  0 (direct)    256.45     4.00     6.00
  0 (direct)    266.45     4.00     1.00
  0 (direct)    271.45     4.00     2.50
  1 (profile)   277.95     4.00     6.75
  2 (control)   288.70     4.00     3.00
  1 (profile)   295.70     4.00     6.25
  1 (profile)   305.95     4.00     5.25
  1 (profile)   315.20     4.00     6.75
  0 (direct)    325.95     4.00     2.75
  0 (direct)    332.70     4.00     2.00
  2 (control)   338.70     4.00     4.50
  1 (profile)   347.20     4.00     4.50
  2 (control)   355.70     4.00     1.50
  2 (control)   361.20     4.00     0.00

