-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     9.20     4.00     1.50
  1 (profile)    14.70     4.00     2.25
  0 (direct)     20.95     4.00     5.50
  0 (direct)     30.45     4.00     4.50
  1 (profile)    38.95     4.00     1.00
  1 (profile)    43.95     4.00     3.00
  0 (direct)     50.95     4.00     2.50
  2 (control)    57.45     4.00     4.25
  1 (profile)    65.70     4.00     6.50
  2 (control)    76.20     4.00     2.25
  1 (profile)    82.45     4.00     6.50
  1 (profile)    92.95     4.00     4.75
  1 (profile)   101.70     4.00     3.00
  2 (control)   108.70     4.00     1.00
  2 (control)   113.70     4.00     5.50
  1 (profile)   123.20     4.00     5.25
  1 (profile)   132.45     4.00     3.25
  2 (control)   139.70     4.00     4.25
  2 (control)   147.95     4.00     7.00
  2 (control)   158.95     4.00     1.50
  0 (direct)    164.45     4.00     2.75
  0 (direct)    171.20     4.00     6.75
  0 (direct)    181.95     4.00     1.25
  2 (control)   187.20     4.00     2.50
  2 (control)   193.70     4.00     3.50
  0 (direct)    201.20     4.00     5.00
  2 (control)   210.20     4.00     6.25
  0 (direct)    220.45     4.00     2.75
  1 (profile)   227.20     4.00     7.00
  0 (direct)    238.20     4.00     5.25
  1 (profile)   247.45     4.00     2.00
  1 (profile)   253.45     4.00     5.00
  0 (direct)    262.45     4.00     3.50
  2 (control)   269.95     4.00     1.75
  1 (profile)   275.70     4.00     5.75
  0 (direct)    285.45     4.00     1.75
  2 (control)   291.20     4.00     5.75
  1 (profile)   300.95     4.00     6.75
  1 (profile)   311.70     4.00     1.25
  2 (control)   316.95     4.00     3.75
  0 (direct)    324.70     4.00     4.50
  0 (direct)    333.20     4.00     6.00
  0 (direct)    343.20     4.00     6.25
  2 (control)   353.45     4.00     3.75
  0 (direct)    361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     5.75
  2 (control)    18.95     4.00     1.50
  0 (direct)     24.45     4.00     5.25
  1 (profile)    33.70     4.00     1.25
  1 (profile)    38.95     4.00     3.50
  0 (direct)     46.45     4.00     3.25
  1 (profile)    53.70     4.00     3.00
  0 (direct)     60.70     4.00     2.75
  2 (control)    67.45     4.00     2.25
  0 (direct)     73.70     4.00     5.00
  0 (direct)     82.70     4.00     1.75
  1 (profile)    88.45     4.00     6.00
  1 (profile)    98.45     4.00     3.75
  0 (direct)    106.20     4.00     5.75
  2 (control)   115.95     4.00     4.50
  2 (control)   124.45     4.00     4.25
  2 (control)   132.70     4.00     4.75
  1 (profile)   141.45     4.00     6.50
  2 (control)   151.95     4.00     1.00
  1 (profile)   156.95     4.00     2.50
  0 (direct)    163.45     4.00     6.25
  1 (profile)   173.70     4.00     7.00
  2 (control)   184.70     4.00     6.75
  0 (direct)    195.45     4.00     2.75
  0 (direct)    202.20     4.00     1.25
  0 (direct)    207.45     4.00     5.50
  2 (control)   216.95     4.00     5.50
  1 (profile)   226.45     4.00     6.50
  1 (profile)   236.95     4.00     2.50
  1 (profile)   243.45     4.00     3.75
  0 (direct)    251.20     4.00     2.00
  1 (profile)   257.20     4.00     1.75
  2 (control)   262.95     4.00     6.25
  2 (control)   273.20     4.00     4.25
  2 (control)   281.45     4.00     1.00
  0 (direct)    286.45     4.00     3.00
  2 (control)   293.45     4.00     5.00
  2 (control)   302.45     4.00     7.00
  2 (control)   313.45     4.00     1.50
  1 (profile)   318.95     4.00     5.25
  2 (control)   328.20     4.00     3.50
  1 (profile)   335.70     4.00     2.25
  0 (direct)    341.95     4.00     6.75
  1 (profile)   352.70     4.00     4.50
  0 (direct)    361.20     4.00     0.00

