-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     9.20     4.00     5.50
  1 (profile)    18.70     4.00     5.00
  1 (profile)    27.70     4.00     1.25
  0 (direct)     32.95     4.00     6.50
  1 (profile)    43.45     4.00     5.50
  0 (direct)     52.95     4.00     6.25
  2 (control)    63.20     4.00     1.00
  0 (direct)     68.20     4.00     3.00
  1 (profile)    75.20     4.00     1.25
  1 (profile)    80.45     4.00     6.75
  2 (control)    91.20     4.00     2.50
  2 (control)    97.70     4.00     2.50
  2 (control)   104.20     4.00     4.75
  1 (profile)   112.95     4.00     6.75
  2 (control)   123.70     4.00     2.00
  2 (control)   129.70     4.00     2.75
  0 (direct)    136.45     4.00     4.50
  0 (direct)    144.95     4.00     5.75
  0 (direct)    154.70     4.00     3.75
  2 (control)   162.45     4.00     7.00
  2 (control)   173.45     4.00     3.50
  0 (direct)    180.95     4.00     4.25
  1 (profile)   189.20     4.00     5.75
  0 (direct)    198.95     4.00     5.25
  0 (direct)    208.20     4.00     7.00
  2 (control)   219.20     4.00     1.50
  1 (profile)   224.70     4.00     3.00
  2 (control)   231.70     4.00     3.75
  0 (direct)    239.45     4.00     6.50
  2 (control)   249.95     4.00     5.25
  2 (control)   259.20     4.00     2.25
  0 (direct)    265.45     4.00     1.50
  1 (profile)   270.95     4.00     3.25
  0 (direct)    278.20     4.00     1.75
  1 (profile)   283.95     4.00     1.75
  2 (control)   289.70     4.00     2.75
  1 (profile)   296.45     4.00     6.00
  0 (direct)    306.45     4.00     4.25
  0 (direct)    314.70     4.00     3.50
  0 (direct)    322.20     4.00     5.00
  1 (profile)   331.20     4.00     2.25
  1 (profile)   337.45     4.00     4.50
  1 (profile)   345.95     4.00     1.00
  2 (control)   350.95     4.00     6.25
  1 (profile)   361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     3.00
  0 (direct)     16.20     4.00     1.75
  0 (direct)     21.95     4.00     5.00
  2 (control)    30.95     4.00     1.50
  2 (control)    36.45     4.00     4.75
  2 (control)    45.20     4.00     2.50
  1 (profile)    51.70     4.00     3.50
  1 (profile)    59.20     4.00     4.50
  1 (profile)    67.70     4.00     2.25
  0 (direct)     73.95     4.00     4.50
  0 (direct)     82.45     4.00     5.50
  0 (direct)     91.95     4.00     4.25
  1 (profile)   100.20     4.00     7.00
  2 (control)   111.20     4.00     3.75
  0 (direct)    118.95     4.00     5.25
  1 (profile)   128.20     4.00     2.75
  0 (direct)    134.95     4.00     5.50
  1 (profile)   144.45     4.00     6.25
  2 (control)   154.70     4.00     5.00
  2 (control)   163.70     4.00     1.25
  2 (control)   168.95     4.00     2.75
  0 (direct)    175.70     4.00     2.50
  1 (profile)   182.20     4.00     7.00
  2 (control)   193.20     4.00     1.00
  2 (control)   198.20     4.00     6.25
  1 (profile)   208.45     4.00     3.50
  1 (profile)   215.95     4.00     6.75
  0 (direct)    226.70     4.00     2.25
  2 (control)   232.95     4.00     1.50
  1 (profile)   238.45     4.00     1.25
  1 (profile)   243.70     4.00     6.50
  0 (direct)    254.20     4.00     5.75
  1 (profile)   263.95     4.00     5.25
  1 (profile)   273.20     4.00     2.00
  0 (direct)    279.20     4.00     6.00
  2 (control)   289.20     4.00     4.25
  2 (control)   297.45     4.00     5.75
  1 (profile)   307.20     4.00     3.25
  2 (control)   314.45     4.00     3.75
  0 (direct)    322.20     4.00     3.00
  0 (direct)    329.20     4.00     1.75
  2 (control)   334.95     4.00     6.50
  2 (control)   345.45     4.00     1.00
  0 (direct)    350.45     4.00     6.75
  1 (profile)   361.20     4.00     0.00

