-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     9.20     4.00     1.25
  2 (control)    14.45     4.00     6.50
  2 (control)    24.95     4.00     4.75
  2 (control)    33.70     4.00     2.75
  1 (profile)    40.45     4.00     3.50
  1 (profile)    47.95     4.00     3.75
  2 (control)    55.70     4.00     1.00
  0 (direct)     60.70     4.00     5.25
  0 (direct)     69.95     4.00     1.50
  2 (control)    75.45     4.00     1.00
  0 (direct)     80.45     4.00     5.75
  1 (profile)    90.20     4.00     6.25
  2 (control)   100.45     4.00     3.25
  2 (control)   107.70     4.00     2.75
  2 (control)   114.45     4.00     2.50
  1 (profile)   120.95     4.00     5.50
  0 (direct)    130.45     4.00     4.25
  0 (direct)    138.70     4.00     5.75
  1 (profile)   148.45     4.00     4.50
  2 (control)   156.95     4.00     7.00
  0 (direct)    167.95     4.00     6.75
  0 (direct)    178.70     4.00     5.50
  0 (direct)    188.20     4.00     3.50
  1 (profile)   195.70     4.00     5.00
  1 (profile)   204.70     4.00     3.00
  0 (direct)    211.70     4.00     3.00
  2 (control)   218.70     4.00     2.00
  0 (direct)    224.70     4.00     1.25
  0 (direct)    229.95     4.00     1.75
  2 (control)   235.70     4.00     7.00
  1 (profile)   246.70     4.00     1.75
  2 (control)   252.45     4.00     4.25
  0 (direct)    260.70     4.00     6.00
  1 (profile)   270.70     4.00     2.50
  1 (profile)   277.20     4.00     6.25
  0 (direct)    287.45     4.00     4.50
  2 (control)   295.95     4.00     6.50
  1 (profile)   306.45     4.00     2.25
  2 (control)   312.70     4.00     3.75
  2 (control)   320.45     4.00     6.75
  0 (direct)    331.20     4.00     5.25
  0 (direct)    340.45     4.00     5.00
  1 (profile)   349.45     4.00     2.25
  1 (profile)   355.70     4.00     1.50
  1 (profile)   361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     3.00
  0 (direct)     16.20     4.00     5.25
  2 (control)    25.45     4.00     2.50
  2 (control)    31.95     4.00     3.00
  0 (direct)     38.95     4.00     1.00
  2 (control)    43.95     4.00     3.75
  2 (control)    51.70     4.00     3.75
  1 (profile)    59.45     4.00     1.50
  1 (profile)    64.95     4.00     5.00
  0 (direct)     73.95     4.00     6.75
  1 (profile)    84.70     4.00     4.75
  2 (control)    93.45     4.00     2.75
  2 (control)   100.20     4.00     1.75
  0 (direct)    105.95     4.00     6.75
  2 (control)   116.70     4.00     5.50
  0 (direct)    126.20     4.00     5.25
  2 (control)   135.45     4.00     6.50
  1 (profile)   145.95     4.00     2.75
  0 (direct)    152.70     4.00     4.25
  2 (control)   160.95     4.00     6.00
  0 (direct)    170.95     4.00     5.75
  0 (direct)    180.70     4.00     3.25
  1 (profile)   187.95     4.00     6.25
  1 (profile)   198.20     4.00     2.25
  0 (direct)    204.45     4.00     2.50
  2 (control)   210.95     4.00     4.50
  2 (control)   219.45     4.00     7.00
  1 (profile)   230.45     4.00     1.25
  1 (profile)   235.70     4.00     2.25
  1 (profile)   241.95     4.00     1.50
  2 (control)   247.45     4.00     6.50
  0 (direct)    257.95     4.00     3.50
  2 (control)   265.45     4.00     5.75
  0 (direct)    275.20     4.00     1.75
  2 (control)   280.95     4.00     6.25
  1 (profile)   291.20     4.00     1.00
  0 (direct)    296.20     4.00     3.50
  0 (direct)    303.70     4.00     2.00
  1 (profile)   309.70     4.00     4.25
  1 (profile)   317.95     4.00     7.00
  0 (direct)    328.95     4.00     4.50
  2 (control)   337.45     4.00     1.25
  1 (profile)   342.70     4.00     5.00
  1 (profile)   351.70     4.00     5.50
  1 (profile)   361.20     4.00     0.00

