-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      9.20     4.00     5.25
  1 (profile)    18.45     4.00     1.25
  1 (profile)    23.70     4.00     6.00
  0 (direct)     33.70     4.00     1.50
  0 (direct)     39.20     4.00     6.75
  1 (profile)    49.95     4.00     1.75
  0 (direct)     55.70     4.00     5.00
  1 (profile)    64.70     4.00     3.50
  1 (profile)    72.20     4.00     3.25
  2 (control)    79.45     4.00     2.50
  1 (profile)    85.95     4.00     5.50
  2 (control)    95.45     4.00     6.75
  2 (control)   106.20     4.00     1.00
  1 (profile)   111.20     4.00     5.75
  1 (profile)   120.95     4.00     2.75
  2 (control)   127.70     4.00     2.25
  2 (control)   133.95     4.00     6.25
  2 (control)   144.20     4.00     3.50
  1 (profile)   151.70     4.00     4.25
  0 (direct)    159.95     4.00     7.00
  0 (direct)    170.95     4.00     5.00
  2 (control)   179.95     4.00     5.75
  0 (direct)    189.70     4.00     3.75
  2 (control)   197.45     4.00     2.25
  1 (profile)   203.70     4.00     1.50
  0 (direct)    209.20     4.00     2.75
  0 (direct)    215.95     4.00     1.00
  0 (direct)    220.95     4.00     5.50
  2 (control)   230.45     4.00     3.75
  0 (direct)    238.20     4.00     4.25
  2 (control)   246.45     4.00     4.50
  1 (profile)   254.95     4.00     2.00
  2 (control)   260.95     4.00     6.50
  2 (control)   271.45     4.00     3.00
  2 (control)   278.45     4.00     6.25
  0 (direct)    288.70     4.00     4.75
  1 (profile)   297.45     4.00     1.25
  1 (profile)   302.70     4.00     2.50
  0 (direct)    309.20     4.00     3.00
  0 (direct)    316.20     4.00     7.00
  1 (profile)   327.20     4.00     1.75
  2 (control)   332.95     4.00     5.25
  1 (profile)   342.20     4.00     6.50
  0 (direct)    352.70     4.00     4.50
  2 (control)   361.20     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     9.20     4.00     4.50
  2 (control)    17.70     4.00     1.25
  2 (control)    22.95     4.00     1.50
  0 (direct)     28.45     4.00     2.25
  0 (direct)     34.70     4.00     2.75
  2 (control)    41.45     4.00     6.75
  1 (profile)    52.20     4.00     3.75
  0 (direct)     59.95     4.00     5.75
  0 (direct)     69.70     4.00     4.75
  1 (profile)    78.45     4.00     2.50
  0 (direct)     84.95     4.00     1.75
  1 (profile)    90.70     4.00     5.75
  2 (control)   100.45     4.00     5.50
  2 (control)   109.95     4.00     2.75
  2 (control)   116.70     4.00     4.25
  1 (profile)   124.95     4.00     3.00
  2 (control)   131.95     4.00     3.75
  2 (control)   139.70     4.00     1.75
  2 (control)   145.45     4.00     3.25
  0 (direct)    152.70     4.00     3.50
  1 (profile)   160.20     4.00     5.25
  0 (direct)    169.45     4.00     6.25
  0 (direct)    179.70     4.00     2.00
  1 (profile)   185.70     4.00     2.25
  2 (control)   191.95     4.00     5.00
  1 (profile)   200.95     4.00     6.50
  0 (direct)    211.45     4.00     5.00
  0 (direct)    220.45     4.00     6.25
  1 (profile)   230.70     4.00     1.25
  1 (profile)   235.95     4.00     6.00
  2 (control)   245.95     4.00     5.25
  2 (control)   255.20     4.00     5.50
  1 (profile)   264.70     4.00     7.00
  1 (profile)   275.70     4.00     2.50
  1 (profile)   282.20     4.00     7.00
  2 (control)   293.20     4.00     1.00
  2 (control)   298.20     4.00     1.50
  2 (control)   303.70     4.00     3.50
  1 (profile)   311.20     4.00     3.00
  0 (direct)    318.20     4.00     6.50
  0 (direct)    328.70     4.00     4.50
  1 (profile)   337.20     4.00     1.00
  0 (direct)    342.20     4.00     4.25
  0 (direct)    350.45     4.00     6.75
  0 (direct)    361.20     4.00     0.00

